audit_id,event_id,home_team,away_team,commence_time,snapshot_role,requested_snapshot,returned_snapshot,status,quote_count,odds_credits_used,discovery_credits_used,credits_remaining,error
9996f57f1a11bb771ddf0f8761d48f65|close|2020-09-24T21:50:00Z|us,9996f57f1a11bb771ddf0f8761d48f65,Cleveland Indians,Chicago White Sox,2020-09-24T22:10:00Z,close,2020-09-24T21:50:00Z,2020-09-24T21:45:00Z,offered,28,30,1,4981901,
dc304931a24a7d293c19ad35c29207b6|close|2020-09-24T22:50:00Z|us,dc304931a24a7d293c19ad35c29207b6,Atlanta Braves,Miami Marlins,2020-09-24T23:10:00Z,close,2020-09-24T22:50:00Z,2020-09-24T22:45:00Z,offered,28,30,0,4981871,
06f9c790a31d9eea7f186819f2ddc9e2|close|2020-09-24T23:10:00Z|us,06f9c790a31d9eea7f186819f2ddc9e2,Boston Red Sox,Baltimore Orioles,2020-09-24T23:30:00Z,close,2020-09-24T23:10:00Z,2020-09-24T23:05:00Z,offered,28,30,0,4981841,
437c4af115b31ec987b119d8fa6aa579|close|2020-09-24T23:45:00Z|us,437c4af115b31ec987b119d8fa6aa579,Texas Rangers,Houston Astros,2020-09-25T00:05:00Z,close,2020-09-24T23:45:00Z,2020-09-24T23:45:00Z,offered,27,30,0,4981811,
f69839b0d578b975a92f816ed1d5864d|close|2020-09-24T23:45:00Z|us,f69839b0d578b975a92f816ed1d5864d,Kansas City Royals,Detroit Tigers,2020-09-25T00:05:00Z,close,2020-09-24T23:45:00Z,2020-09-24T23:45:00Z,offered,28,30,0,4981781,
d4d94e1e19c648a175700d9daeedce0d|close|2020-09-24T23:55:00Z|us,d4d94e1e19c648a175700d9daeedce0d,St. Louis Cardinals,Milwaukee Brewers,2020-09-25T00:15:00Z,close,2020-09-24T23:55:00Z,2020-09-24T23:55:00Z,offered,25,30,0,4981751,
c0e65337047da72af171e44751e4a851|close|2020-09-25T01:20:00Z|us,c0e65337047da72af171e44751e4a851,Los Angeles Dodgers,Oakland Athletics,2020-09-25T01:40:00Z,close,2020-09-25T01:20:00Z,2020-09-25T01:15:00Z,offered,25,30,0,4981721,
db494ea2c7f1371ede3da60f2e6c6a78|close|2020-09-25T21:45:00Z|us,db494ea2c7f1371ede3da60f2e6c6a78,Washington Nationals,New York Mets,2020-09-25T22:05:00Z,close,2020-09-25T21:45:00Z,2020-09-25T21:45:00Z,offered,27,30,1,4981691,
43d581ce41d34f93d58b6d1a8fc3e23a|close|2020-09-25T22:20:00Z|us,43d581ce41d34f93d58b6d1a8fc3e23a,Tampa Bay Rays,Philadelphia Phillies,2020-09-25T22:40:00Z,close,2020-09-25T22:20:00Z,2020-09-25T22:15:00Z,offered,28,30,0,4981661,
b30e52f28b07429b358509a1b110a8f4|close|2020-09-25T22:45:00Z|us,b30e52f28b07429b358509a1b110a8f4,New York Yankees,Miami Marlins,2020-09-25T23:05:00Z,close,2020-09-25T22:45:00Z,2020-09-25T22:45:00Z,offered,27,30,0,4981631,
4602f9d3b9b371fbd494afd49f92c2fa|close|2020-09-25T22:50:00Z|us,4602f9d3b9b371fbd494afd49f92c2fa,Cleveland Indians,Pittsburgh Pirates,2020-09-25T23:10:00Z,close,2020-09-25T22:50:00Z,2020-09-25T22:45:00Z,offered,27,30,0,4981601,
979434e8806cfe49074ab9f495da89ca|close|2020-09-25T22:50:00Z|us,979434e8806cfe49074ab9f495da89ca,Atlanta Braves,Boston Red Sox,2020-09-25T23:10:00Z,close,2020-09-25T22:50:00Z,2020-09-25T22:45:00Z,offered,28,30,0,4981571,
0eb8cf340c6e94be4ef69adc0a542400|close|2020-09-25T23:45:00Z|us,0eb8cf340c6e94be4ef69adc0a542400,Kansas City Royals,Detroit Tigers,2020-09-26T00:05:00Z,close,2020-09-25T23:45:00Z,2020-09-25T23:45:00Z,offered,27,30,0,4981541,
eed9792d11ebad722281520a54df716b|close|2020-09-25T23:45:00Z|us,eed9792d11ebad722281520a54df716b,Texas Rangers,Houston Astros,2020-09-26T00:05:00Z,close,2020-09-25T23:45:00Z,2020-09-25T23:45:00Z,offered,27,30,0,4981511,
73a870c43575dc594542f4142c1c96b8|close|2020-09-25T23:50:00Z|us,73a870c43575dc594542f4142c1c96b8,Chicago White Sox,Chicago Cubs,2020-09-26T00:10:00Z,close,2020-09-25T23:50:00Z,2020-09-25T23:45:00Z,offered,28,30,0,4981481,
aa47e8614f0d261de69095008d3ed450|close|2020-09-25T23:50:00Z|us,aa47e8614f0d261de69095008d3ed450,Minnesota Twins,Cincinnati Reds,2020-09-26T00:10:00Z,close,2020-09-25T23:50:00Z,2020-09-25T23:45:00Z,offered,27,30,0,4981451,
82d41cc0daa9c609282cdfd6ceef28fa|close|2020-09-26T01:20:00Z|us,82d41cc0daa9c609282cdfd6ceef28fa,Oakland Athletics,Seattle Mariners,2020-09-26T01:40:00Z,close,2020-09-26T01:20:00Z,2020-09-26T01:15:00Z,offered,28,30,0,4981421,
6d9770c0f5d6a3ab382854459fa92d27|close|2020-09-26T01:20:00Z|us,6d9770c0f5d6a3ab382854459fa92d27,Los Angeles Dodgers,Los Angeles Angels,2020-09-26T01:40:00Z,close,2020-09-26T01:20:00Z,2020-09-26T01:15:00Z,offered,25,30,0,4981391,
d123dad7728837ec2876637ad0a91076|close|2020-09-26T16:45:00Z|us,d123dad7728837ec2876637ad0a91076,New York Yankees,Miami Marlins,2020-09-26T17:05:00Z,close,2020-09-26T16:45:00Z,2020-09-26T16:45:00Z,offered,28,30,1,4981361,
245170cb8358485ddab5ffad9f3a8bca|close|2020-09-26T22:17:00Z|us,245170cb8358485ddab5ffad9f3a8bca,Toronto Blue Jays,Baltimore Orioles,2020-09-26T22:37:00Z,close,2020-09-26T22:17:00Z,2020-09-26T22:15:00Z,offered,27,30,0,4981331,
d1f593aa79238d0b33bba9daf46263af|close|2020-09-26T22:45:00Z|us,d1f593aa79238d0b33bba9daf46263af,Texas Rangers,Houston Astros,2020-09-26T23:05:00Z,close,2020-09-26T22:45:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981301,
bea64fe101f1d1545ad968e9ff8a6b05|close|2020-09-26T22:45:00Z|us,bea64fe101f1d1545ad968e9ff8a6b05,Kansas City Royals,Detroit Tigers,2020-09-26T23:05:00Z,close,2020-09-26T22:45:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981271,
f0cfb839f31a91b1a1d9d9e2bddb642c|close|2020-09-26T22:47:00Z|us,f0cfb839f31a91b1a1d9d9e2bddb642c,Tampa Bay Rays,Philadelphia Phillies,2020-09-26T23:07:00Z,close,2020-09-26T22:47:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981241,
197358a85890f21cba92bf6f8d0638b9|close|2020-09-26T22:47:00Z|us,197358a85890f21cba92bf6f8d0638b9,St. Louis Cardinals,Milwaukee Brewers,2020-09-26T23:07:00Z,close,2020-09-26T22:47:00Z,2020-09-26T22:45:00Z,offered,25,30,0,4981211,
7cab92a2a498c679af8b198e5bb2788c|close|2020-09-26T22:50:00Z|us,7cab92a2a498c679af8b198e5bb2788c,Cleveland Indians,Pittsburgh Pirates,2020-09-26T23:10:00Z,close,2020-09-26T22:50:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981181,
9fb6b8f79c7f217ff02208bb596d3ffd|close|2020-09-26T22:50:00Z|us,9fb6b8f79c7f217ff02208bb596d3ffd,Atlanta Braves,Boston Red Sox,2020-09-26T23:10:00Z,close,2020-09-26T22:50:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981151,
257c1a0226bb6668ee692cd55dcb0e64|close|2020-09-26T22:50:00Z|us,257c1a0226bb6668ee692cd55dcb0e64,Chicago White Sox,Chicago Cubs,2020-09-26T23:10:00Z,close,2020-09-26T22:50:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981121,
cd72f24e0aec656c7c6f7ebb5f4e8489|close|2020-09-26T22:50:00Z|us,cd72f24e0aec656c7c6f7ebb5f4e8489,Minnesota Twins,Cincinnati Reds,2020-09-26T23:10:00Z,close,2020-09-26T22:50:00Z,2020-09-26T22:45:00Z,offered,28,30,0,4981091,
ab1c0ffd4470f10280ce49ea3ba67c44|close|2020-09-27T00:50:00Z|us,ab1c0ffd4470f10280ce49ea3ba67c44,Los Angeles Dodgers,Los Angeles Angels,2020-09-27T01:10:00Z,close,2020-09-27T00:50:00Z,2020-09-27T00:45:00Z,offered,25,30,0,4981061,
3c283145bd6e3a116dddda02e339a3ca|close|2020-09-27T16:45:00Z|us,3c283145bd6e3a116dddda02e339a3ca,Kansas City Royals,Detroit Tigers,2020-09-27T17:05:00Z,close,2020-09-27T16:45:00Z,2020-09-27T16:45:00Z,offered,28,30,1,4981031,
10c5b54435340335c4d8bd39c6cdad0a|close|2020-09-27T18:45:00Z|us,10c5b54435340335c4d8bd39c6cdad0a,New York Yankees,Miami Marlins,2020-09-27T19:05:00Z,close,2020-09-27T18:45:00Z,2020-09-27T18:45:00Z,offered,28,30,0,4981001,
cc9dcad1118aba891002f4a03e9a1e9a|close|2020-09-27T18:47:00Z|us,cc9dcad1118aba891002f4a03e9a1e9a,Toronto Blue Jays,Baltimore Orioles,2020-09-27T19:07:00Z,close,2020-09-27T18:47:00Z,2020-09-27T18:45:00Z,offered,28,30,0,4980971,
dd2c32c935bd1defc2b9bddadf9fb8ba|close|2020-09-27T18:50:00Z|us,dd2c32c935bd1defc2b9bddadf9fb8ba,Chicago White Sox,Chicago Cubs,2020-09-27T19:10:00Z,close,2020-09-27T18:50:00Z,2020-09-27T18:45:00Z,offered,28,30,0,4980941,
b83ff72cb9c26d1d75408e9c2b55a895|close|2020-09-27T18:50:00Z|us,b83ff72cb9c26d1d75408e9c2b55a895,Arizona Diamondbacks,Colorado Rockies,2020-09-27T19:10:00Z,close,2020-09-27T18:50:00Z,2020-09-27T18:45:00Z,offered,25,30,0,4980911,
0d057d4dacff2f25152b25516fbf9132|close|2020-09-27T18:50:00Z|us,0d057d4dacff2f25152b25516fbf9132,Atlanta Braves,Boston Red Sox,2020-09-27T19:10:00Z,close,2020-09-27T18:50:00Z,2020-09-27T18:45:00Z,offered,28,30,0,4980881,
53c61c3d2d0676a7e981ece88d993025|close|2020-09-27T18:50:00Z|us,53c61c3d2d0676a7e981ece88d993025,Oakland Athletics,Seattle Mariners,2020-09-27T19:10:00Z,close,2020-09-27T18:50:00Z,2020-09-27T18:45:00Z,offered,28,30,0,4980851,
6db6ab963452462bfdd53033e9b4ee40|close|2020-09-29T17:40:00Z|us,6db6ab963452462bfdd53033e9b4ee40,Minnesota Twins,Houston Astros,2020-09-29T18:00:00Z,close,2020-09-29T17:40:00Z,2020-09-29T17:35:00Z,offered,22,30,1,4980821,
aa70723b59537afdf0b02c4930831262|close|2020-09-29T18:40:00Z|us,aa70723b59537afdf0b02c4930831262,Oakland Athletics,Chicago White Sox,2020-09-29T19:00:00Z,close,2020-09-29T18:40:00Z,2020-09-29T18:35:00Z,offered,22,30,0,4980791,
e67c758ed11ea29b50053b35bbdf4297|close|2020-09-29T20:40:00Z|us,e67c758ed11ea29b50053b35bbdf4297,Tampa Bay Rays,Toronto Blue Jays,2020-09-29T21:00:00Z,close,2020-09-29T20:40:00Z,2020-09-29T20:35:00Z,offered,22,30,0,4980761,
e8066d483df33ddf3d47555d363418df|close|2020-09-29T22:40:00Z|us,e8066d483df33ddf3d47555d363418df,Cleveland Indians,New York Yankees,2020-09-29T23:00:00Z,close,2020-09-29T22:40:00Z,2020-09-29T22:35:00Z,offered,22,30,0,4980731,
943f90b108ef54c58058b21262da3e0e|close|2020-09-30T15:48:00Z|us,943f90b108ef54c58058b21262da3e0e,Atlanta Braves,Cincinnati Reds,2020-09-30T16:08:00Z,close,2020-09-30T15:48:00Z,2020-09-30T15:45:00Z,offered,22,30,1,4980701,
a2772d8c9459b0f5d7d4e821c2e50136|close|2020-09-30T17:48:00Z|us,a2772d8c9459b0f5d7d4e821c2e50136,Chicago Cubs,Miami Marlins,2020-09-30T18:08:00Z,close,2020-09-30T17:48:00Z,2020-09-30T17:45:00Z,offered,22,30,0,4980671,
3f557c68dbd4bc0ea18420688d97ca28|close|2020-09-30T18:49:00Z|us,3f557c68dbd4bc0ea18420688d97ca28,Oakland Athletics,Chicago White Sox,2020-09-30T19:09:00Z,close,2020-09-30T18:49:00Z,2020-09-30T18:45:00Z,offered,22,30,0,4980641,
fc51cddae867220f3e69134c55810f9b|close|2020-09-30T19:47:00Z|us,fc51cddae867220f3e69134c55810f9b,Tampa Bay Rays,Toronto Blue Jays,2020-09-30T20:07:00Z,close,2020-09-30T19:47:00Z,2020-09-30T19:45:00Z,offered,22,30,0,4980611,
def9badb8cd9b54a1a497e6830d030e2|close|2020-09-30T20:48:00Z|us,def9badb8cd9b54a1a497e6830d030e2,San Diego Padres,St. Louis Cardinals,2020-09-30T21:08:00Z,close,2020-09-30T20:48:00Z,2020-09-30T20:45:00Z,offered,22,30,0,4980581,
e35bbdda9f1590509fc51998952955ac|close|2020-09-30T22:48:00Z|us,e35bbdda9f1590509fc51998952955ac,Cleveland Indians,New York Yankees,2020-09-30T23:08:00Z,close,2020-09-30T22:48:00Z,2020-09-30T22:45:00Z,offered,22,30,0,4980551,
ec3b0d68beb38c5a8889d07239a5a506|close|2020-10-01T01:48:00Z|us,ec3b0d68beb38c5a8889d07239a5a506,Los Angeles Dodgers,Milwaukee Brewers,2020-10-01T02:08:00Z,close,2020-10-01T01:48:00Z,2020-10-01T01:45:00Z,offered,22,30,0,4980521,
1455e1624cad276ea138667c38da0b41|close|2020-10-01T15:40:00Z|us,1455e1624cad276ea138667c38da0b41,Atlanta Braves,Cincinnati Reds,2020-10-01T16:00:00Z,close,2020-10-01T15:40:00Z,2020-10-01T15:35:00Z,offered,22,30,1,4980491,
20d8ba81f9e3f60b7f06d8d57c47189e|close|2020-10-01T17:48:00Z|us,20d8ba81f9e3f60b7f06d8d57c47189e,Chicago Cubs,Miami Marlins,2020-10-01T18:08:00Z,close,2020-10-01T17:48:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
8bfeb6ac72288677e792bf002ccb0f6a|close|2020-10-01T20:40:00Z|us,8bfeb6ac72288677e792bf002ccb0f6a,San Diego Padres,St. Louis Cardinals,2020-10-01T21:00:00Z,close,2020-10-01T20:40:00Z,2020-10-01T20:35:00Z,offered,22,30,0,4980461,
5b1d40f02f413bd3248a515e1ebe50e8|close|2020-10-02T17:48:00Z|us,5b1d40f02f413bd3248a515e1ebe50e8,Chicago Cubs,Miami Marlins,2020-10-02T18:08:00Z,close,2020-10-02T17:48:00Z,2020-10-02T17:45:00Z,offered,23,30,1,4980431,
bf2dafb08be5ee0f0a0dcec17fee9a3d|close|2020-10-05T19:47:00Z|us,bf2dafb08be5ee0f0a0dcec17fee9a3d,Oakland Athletics,Houston Astros,2020-10-05T20:07:00Z,close,2020-10-05T19:47:00Z,2020-10-05T19:45:00Z,offered,25,30,1,4980401,
f5cdb344840dae3bd26c45ba55204b18|close|2020-10-05T23:48:00Z|us,f5cdb344840dae3bd26c45ba55204b18,Tampa Bay Rays,New York Yankees,2020-10-06T00:08:00Z,close,2020-10-05T23:48:00Z,2020-10-05T23:45:00Z,offered,25,30,0,4980371,
28d117d5dacf4314e958775d86a40c4d|close|2020-10-06T17:48:00Z|us,28d117d5dacf4314e958775d86a40c4d,Atlanta Braves,Miami Marlins,2020-10-06T18:08:00Z,close,2020-10-06T17:48:00Z,2020-10-06T17:45:00Z,offered,25,30,1,4980341,
a4879f19101b48649c13557d6410e9ec|close|2020-10-06T20:10:00Z|us,a4879f19101b48649c13557d6410e9ec,Oakland Athletics,Houston Astros,2020-10-06T20:30:00Z,close,2020-10-06T20:10:00Z,2020-10-06T20:05:00Z,offered,25,30,0,4980311,
331ba9844153db8ba6a00034f792cde8|close|2020-10-06T23:40:00Z|us,331ba9844153db8ba6a00034f792cde8,Tampa Bay Rays,New York Yankees,2020-10-07T00:00:00Z,close,2020-10-06T23:40:00Z,2020-10-06T23:35:00Z,offered,25,30,0,4980281,
1b9708d2ab905101dac65673f43bc23d|close|2020-10-07T17:48:00Z|us,1b9708d2ab905101dac65673f43bc23d,Atlanta Braves,Miami Marlins,2020-10-07T18:08:00Z,close,2020-10-07T17:48:00Z,2020-10-07T17:45:00Z,offered,25,30,1,4980251,
8553c5d6c9ad86d7b8a89b5a53e603e9|close|2020-10-07T19:15:00Z|us,8553c5d6c9ad86d7b8a89b5a53e603e9,Houston Astros,Oakland Athletics,2020-10-07T19:35:00Z,close,2020-10-07T19:15:00Z,2020-10-07T19:15:00Z,offered,25,30,0,4980221,
decf785597b26772da6a155496ab1b1a|close|2020-10-07T22:50:00Z|us,decf785597b26772da6a155496ab1b1a,New York Yankees,Tampa Bay Rays,2020-10-07T23:10:00Z,close,2020-10-07T22:50:00Z,2020-10-07T22:45:00Z,offered,25,30,0,4980191,
d5bb0c5e8aaa89fcc679de435c43aa63|close|2020-10-08T17:40:00Z|us,d5bb0c5e8aaa89fcc679de435c43aa63,Miami Marlins,Atlanta Braves,2020-10-08T18:00:00Z,close,2020-10-08T17:40:00Z,2020-10-08T17:35:00Z,offered,28,30,1,4980161,
afc722776abd5455c3b1d8341ebd5869|close|2020-10-08T22:40:00Z|us,afc722776abd5455c3b1d8341ebd5869,New York Yankees,Tampa Bay Rays,2020-10-08T23:00:00Z,close,2020-10-08T22:40:00Z,2020-10-08T22:35:00Z,offered,28,30,0,4980131,
e335355df10381eb3590ebeb255750af|close|2020-10-09T22:41:00Z|us,e335355df10381eb3590ebeb255750af,Tampa Bay Rays,New York Yankees,2020-10-09T23:01:00Z,close,2020-10-09T22:41:00Z,2020-10-09T22:35:00Z,offered,28,30,1,4980101,
ad3f4a9cf8dc3c14aad1496763a433d3|close|2020-10-11T23:17:00Z|us,ad3f4a9cf8dc3c14aad1496763a433d3,Tampa Bay Rays,Houston Astros,2020-10-11T23:37:00Z,close,2020-10-11T23:17:00Z,2020-10-11T23:15:00Z,offered,28,30,1,4980071,
c00658d4fc7816d880237562c6b8fbd7|close|2020-10-12T19:47:00Z|us,c00658d4fc7816d880237562c6b8fbd7,Tampa Bay Rays,Houston Astros,2020-10-12T20:07:00Z,close,2020-10-12T19:47:00Z,2020-10-12T19:45:00Z,offered,28,30,1,4980041,
31fe296cd9b4f164f417c15803f1ace0|close|2020-10-12T23:48:00Z|us,31fe296cd9b4f164f417c15803f1ace0,Los Angeles Dodgers,Atlanta Braves,2020-10-13T00:08:00Z,close,2020-10-12T23:48:00Z,2020-10-12T23:45:00Z,offered,28,30,0,4980011,
de2d1f699116ecea347d75d48df59eff|close|2020-10-13T21:40:00Z|us,de2d1f699116ecea347d75d48df59eff,Los Angeles Dodgers,Atlanta Braves,2020-10-13T22:00:00Z,close,2020-10-13T21:40:00Z,2020-10-13T21:35:00Z,offered,28,30,1,4979981,
d2359d7f9e3aeec222b791f125f8463a|close|2020-10-14T00:15:00Z|us,d2359d7f9e3aeec222b791f125f8463a,Houston Astros,Tampa Bay Rays,2020-10-14T00:35:00Z,close,2020-10-14T00:15:00Z,2020-10-14T00:15:00Z,offered,28,30,0,4979951,
8d934c4b4f5f679f5340850dfae8e7d1|close|2020-10-14T21:45:00Z|us,8d934c4b4f5f679f5340850dfae8e7d1,Atlanta Braves,Los Angeles Dodgers,2020-10-14T22:05:00Z,close,2020-10-14T21:45:00Z,2020-10-14T21:45:00Z,offered,28,30,1,4979921,
39586b979d8c2e1c22fdf03a502690ce|close|2020-10-15T00:20:00Z|us,39586b979d8c2e1c22fdf03a502690ce,Houston Astros,Tampa Bay Rays,2020-10-15T00:40:00Z,close,2020-10-15T00:20:00Z,2020-10-15T00:15:00Z,offered,28,30,0,4979891,
b3cf43abb8b4f36f2469cae48b074b68|close|2020-10-15T23:48:00Z|us,b3cf43abb8b4f36f2469cae48b074b68,Atlanta Braves,Los Angeles Dodgers,2020-10-16T00:08:00Z,close,2020-10-15T23:48:00Z,2020-10-15T23:45:00Z,offered,28,30,1,4979861,
74e8a8cf9d2355ec4fc7024b23799d14|close|2020-10-16T21:40:00Z|us,74e8a8cf9d2355ec4fc7024b23799d14,Tampa Bay Rays,Houston Astros,2020-10-16T22:00:00Z,close,2020-10-16T21:40:00Z,2020-10-16T21:35:00Z,offered,22,30,1,4979831,
e4c9fa9b7ee5de200f458fb4493d38cb|close|2020-10-17T20:10:00Z|us,e4c9fa9b7ee5de200f458fb4493d38cb,Los Angeles Dodgers,Atlanta Braves,2020-10-17T20:30:00Z,close,2020-10-17T20:10:00Z,2020-10-17T20:05:00Z,offered,22,30,1,4979801,
1aa677ebad55f9361f2bb3b79d098b59|close|2020-10-18T00:10:00Z|us,1aa677ebad55f9361f2bb3b79d098b59,Tampa Bay Rays,Houston Astros,2020-10-18T00:30:00Z,close,2020-10-18T00:10:00Z,2020-10-18T00:05:00Z,offered,22,30,0,4979771,
9d2e56c8221bfb5e68004ddc7243cd62|close|2020-10-18T23:55:00Z|us,9d2e56c8221bfb5e68004ddc7243cd62,Los Angeles Dodgers,Atlanta Braves,2020-10-19T00:15:00Z,close,2020-10-18T23:55:00Z,2020-10-18T23:55:00Z,offered,25,30,1,4979741,
e8829f3b3ffac7045d6aad07dc52617b|close|2020-10-20T23:49:00Z|us,e8829f3b3ffac7045d6aad07dc52617b,Los Angeles Dodgers,Tampa Bay Rays,2020-10-21T00:09:00Z,close,2020-10-20T23:49:00Z,2020-10-20T23:45:00Z,offered,28,30,1,4979711,
19f8c2ef854c38c21619b1d97567496a|close|2020-10-21T23:52:00Z|us,19f8c2ef854c38c21619b1d97567496a,Los Angeles Dodgers,Tampa Bay Rays,2020-10-22T00:12:00Z,close,2020-10-21T23:52:00Z,2020-10-21T23:45:00Z,offered,28,30,1,4979681,
27944145e67308d5ff41f34cd3e9e170|close|2020-10-23T23:48:00Z|us,27944145e67308d5ff41f34cd3e9e170,Tampa Bay Rays,Los Angeles Dodgers,2020-10-24T00:08:00Z,close,2020-10-23T23:48:00Z,2020-10-23T23:45:00Z,offered,28,30,1,4979651,
f218b2d61a9846df8b64000413c486ee|close|2020-10-24T23:48:00Z|us,f218b2d61a9846df8b64000413c486ee,Tampa Bay Rays,Los Angeles Dodgers,2020-10-25T00:08:00Z,close,2020-10-24T23:48:00Z,2020-10-24T23:45:00Z,offered,28,30,1,4979621,
b7f5115f6d21e24e91348f37aec4afe9|close|2020-10-25T23:45:00Z|us,b7f5115f6d21e24e91348f37aec4afe9,Tampa Bay Rays,Los Angeles Dodgers,2020-10-26T00:05:00Z,close,2020-10-25T23:45:00Z,2020-10-25T23:45:00Z,offered,28,30,1,4979591,
c8bc32541adbf62187c7ba9df08f29dc|close|2020-10-27T23:48:00Z|us,c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,close,2020-10-27T23:48:00Z,2020-10-27T23:45:00Z,offered,28,30,1,4979561,
5cb5b57131b880d1c60788c12a06c647|close|2021-03-01T17:45:00Z|us,5cb5b57131b880d1c60788c12a06c647,Philadelphia Phillies,Baltimore Orioles,2021-03-01T18:05:00Z,close,2021-03-01T17:45:00Z,2021-03-01T17:45:00Z,offered,3,10,1,4979551,
f3a4b0bbde841a55725ae83630597fc1|close|2021-03-01T17:45:00Z|us,f3a4b0bbde841a55725ae83630597fc1,Washington Nationals,Houston Astros,2021-03-01T18:05:00Z,close,2021-03-01T17:45:00Z,2021-03-01T17:45:00Z,offered,3,10,0,4979541,
09246b5922bf9d6f62abdabaabbe0826|close|2021-03-01T17:45:00Z|us,09246b5922bf9d6f62abdabaabbe0826,New York Yankees,Detroit Tigers,2021-03-01T18:05:00Z,close,2021-03-01T17:45:00Z,2021-03-01T17:45:00Z,offered,3,10,0,4979531,
00245069043d912f5308b8501f6ef173|close|2021-03-01T17:45:00Z|us,00245069043d912f5308b8501f6ef173,Tampa Bay Rays,Minnesota Twins,2021-03-01T18:05:00Z,close,2021-03-01T17:45:00Z,2021-03-01T17:45:00Z,offered,3,10,0,4979521,
4e3b24862bd03b28077d124e29a06810|close|2021-03-01T17:45:00Z|us,4e3b24862bd03b28077d124e29a06810,Miami Marlins,New York Mets,2021-03-01T18:05:00Z,close,2021-03-01T17:45:00Z,2021-03-01T17:45:00Z,offered,3,10,0,4979511,
f8357f46e34d2902d0187b6018d89a77|close|2021-03-01T17:47:00Z|us,f8357f46e34d2902d0187b6018d89a77,Toronto Blue Jays,Pittsburgh Pirates,2021-03-01T18:07:00Z,close,2021-03-01T17:47:00Z,2021-03-01T17:45:00Z,offered,3,10,0,4979501,
d203af6df10796002dcb9168d8c4d395|close|2021-03-01T19:45:00Z|us,d203af6df10796002dcb9168d8c4d395,Los Angeles Dodgers,Colorado Rockies,2021-03-01T20:05:00Z,close,2021-03-01T19:45:00Z,2021-03-01T19:45:00Z,offered,3,10,0,4979491,
c78d7b60d7b55d540a9cf15cd782dd29|close|2021-03-01T19:45:00Z|us,c78d7b60d7b55d540a9cf15cd782dd29,Oakland Athletics,Cincinnati Reds,2021-03-01T20:05:00Z,close,2021-03-01T19:45:00Z,2021-03-01T19:45:00Z,offered,3,10,0,4979481,
6e6004051703a8f5e59726ca13b7ba74|close|2021-03-01T19:50:00Z|us,6e6004051703a8f5e59726ca13b7ba74,Los Angeles Angels,Chicago White Sox,2021-03-01T20:10:00Z,close,2021-03-01T19:50:00Z,2021-03-01T19:45:00Z,offered,3,10,0,4979471,
65d9471e70c418750c839fa103675ab0|close|2021-03-01T19:50:00Z|us,65d9471e70c418750c839fa103675ab0,San Diego Padres,Chicago Cubs,2021-03-01T20:10:00Z,close,2021-03-01T19:50:00Z,2021-03-01T19:45:00Z,offered,3,10,0,4979461,
0cb66203d966220c62773742ab34bd08|close|2021-03-03T17:45:00Z|us,0cb66203d966220c62773742ab34bd08,Washington Nationals,Miami Marlins,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,1,4979451,
6e2eda52d8129b6f8aab948a0d466c10|close|2021-03-03T17:45:00Z|us,6e2eda52d8129b6f8aab948a0d466c10,St. Louis Cardinals,New York Mets,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,0,4979441,
e87ef0cdefbeea3c4c5a436393f0d86f|close|2021-03-03T17:45:00Z|us,e87ef0cdefbeea3c4c5a436393f0d86f,Detroit Tigers,Philadelphia Phillies,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,0,4979431,
4c2d350b6e4feebdef5ee0ab52cc8a16|close|2021-03-03T17:45:00Z|us,4c2d350b6e4feebdef5ee0ab52cc8a16,Minnesota Twins,Boston Red Sox,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,0,4979421,
53b9465337d994af4b7c3c8a0e6fbef5|close|2021-03-03T17:45:00Z|us,53b9465337d994af4b7c3c8a0e6fbef5,Tampa Bay Rays,Pittsburgh Pirates,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,0,4979411,
835d077fe883f4311f4a0f6786308321|close|2021-03-03T17:45:00Z|us,835d077fe883f4311f4a0f6786308321,Atlanta Braves,Baltimore Orioles,2021-03-03T18:05:00Z,close,2021-03-03T17:45:00Z,2021-03-03T17:45:00Z,offered,3,10,0,4979401,
c919d658fec35cb2f26520c32c9c882b|close|2021-03-03T19:45:00Z|us,c919d658fec35cb2f26520c32c9c882b,Cleveland Indians,Arizona Diamondbacks,2021-03-03T20:05:00Z,close,2021-03-03T19:45:00Z,2021-03-03T19:45:00Z,offered,3,10,0,4979391,
