game_pk,official_date,pitcher_id,batters,leverage_sum,high_leverage_batters
634548,2021-04-16,657006,3,0.3526,0
634548,2021-04-16,657140,22,23.7845,0
634549,2021-04-07,502202,1,0.7031,0
634549,2021-04-07,518886,3,10.0257,3
634549,2021-04-07,519443,6,11.1499,3
634549,2021-04-07,543294,24,34.9905,9
634549,2021-04-07,605177,3,3.3982,0
634549,2021-04-07,605540,22,31.5593,8
634549,2021-04-07,621219,5,9.4002,4
634549,2021-04-07,623352,4,3.9443,1
634549,2021-04-07,642207,5,13.5579,5
634549,2021-04-07,656420,5,4.5572,1
634550,2021-04-08,573204,5,0.8902,0
634550,2021-04-08,594835,25,20.8848,0
634550,2021-04-08,608716,6,0.4522,0
634550,2021-04-08,621244,25,23.7483,0
634550,2021-04-08,660896,3,0.0,0
634550,2021-04-08,663399,5,0.0,0
634550,2021-04-08,664714,13,0.3891,0
634551,2021-04-05,607074,22,20.7271,1
634551,2021-04-05,608716,9,1.3019,0
634551,2021-04-05,614179,6,0.6333,0
634551,2021-04-05,656629,8,1.5004,0
634551,2021-04-05,656954,26,21.269,0
634551,2021-04-05,676684,7,0.2349,0
634552,2021-04-05,453265,1,0.5871,0
634552,2021-04-05,500779,19,15.214,0
634552,2021-04-05,501925,3,4.3645,0
634552,2021-04-05,518553,4,2.5624,0
634552,2021-04-05,548384,6,8.3511,2
634552,2021-04-05,592222,3,2.2625,0
634552,2021-04-05,592773,2,2.1385,0
634552,2021-04-05,594577,4,9.0128,2
634552,2021-04-05,642130,6,8.9541,2
634552,2021-04-05,650556,7,10.1912,3
634552,2021-04-05,669735,13,10.0103,0
634552,2021-04-05,677651,17,17.5229,0
634553,2021-04-14,453562,21,13.3683,0
634553,2021-04-14,458676,9,0.2982,0
634553,2021-04-14,571946,5,1.2813,0
634553,2021-04-14,596027,9,0.0,0
634553,2021-04-14,656420,4,0.5411,0
634553,2021-04-14,657006,4,0.2279,0
634553,2021-04-14,669203,21,21.5246,0
634554,2021-04-15,493603,4,5.9974,1
634554,2021-04-15,501381,23,26.874,2
634554,2021-04-15,517008,4,13.5721,4
634554,2021-04-15,542882,4,9.586,4
634554,2021-04-15,570663,5,3.7783,0
634554,2021-04-15,572070,23,17.985,0
634554,2021-04-15,573124,3,5.3732,2
634554,2021-04-15,617228,4,1.2676,0
634554,2021-04-15,650382,1,2.7086,1
634554,2021-04-15,657031,4,0.4704,0
634555,2021-04-08,453562,27,36.3491,4
634555,2021-04-08,518886,5,4.9195,0
634555,2021-04-08,542881,23,27.6622,4
634555,2021-04-08,571521,4,8.3317,3
634555,2021-04-08,593144,3,1.2179,0
634555,2021-04-08,595465,3,4.2846,0
634555,2021-04-08,605195,4,4.6841,0
634555,2021-04-08,605280,2,2.3371,0
634555,2021-04-08,607572,3,2.3784,0
634555,2021-04-08,670280,1,0.5871,0
634556,2021-09-04,543272,3,4.0023,2
634556,2021-09-04,543507,5,13.3507,5
634556,2021-09-04,573186,24,12.9288,0
634556,2021-09-04,592390,3,2.6995,0
634556,2021-09-04,593604,6,9.5541,3
634556,2021-09-04,593833,9,2.1653,0
634556,2021-09-04,607200,21,13.1267,0
634556,2021-09-04,607560,3,0.3195,0
634556,2021-09-04,607625,5,8.0959,3
634556,2021-09-04,612434,5,1.5798,0
634556,2021-09-04,640448,5,4.65,1
634557,2021-04-04,519076,5,2.305,0
634557,2021-04-04,571710,3,1.2179,0
634557,2021-04-04,592346,11,6.4334,0
634557,2021-04-04,596112,5,0.6062,0
634557,2021-04-04,596295,16,14.8445,0
634557,2021-04-04,608032,3,1.2419,0
634557,2021-04-04,608349,3,2.6995,0
634557,2021-04-04,628711,25,22.6846,0
634558,2021-04-05,448281,3,5.8759,3
634558,2021-04-05,592254,21,21.1266,0
634558,2021-04-05,593140,7,2.8776,0
634558,2021-04-05,607237,6,4.6556,0
634558,2021-04-05,607572,4,6.1881,2
634558,2021-04-05,608371,3,7.6681,3
634558,2021-04-05,664141,20,25.4217,3
634558,2021-04-05,665854,7,12.0185,6
634558,2021-04-05,672335,3,4.9326,2
634559,2021-04-06,502202,3,0.578,0
634559,2021-04-06,572193,5,0.6384,0
634559,2021-04-06,595465,3,0.8181,0
634559,2021-04-06,596027,8,1.1073,0
634559,2021-04-06,608718,10,5.465,0
634559,2021-04-06,640470,20,13.5861,0
634559,2021-04-06,642547,19,15.9518,0
634560,2021-04-04,453192,3,0.0,0
634560,2021-04-04,593372,21,24.5453,3
634560,2021-04-04,607219,4,0.0,0
634560,2021-04-04,608334,7,0.224,0
634560,2021-04-04,622088,5,3.9602,0
634560,2021-04-04,643778,5,0.3438,0
634560,2021-04-04,650893,6,0.0,0
634560,2021-04-04,656546,17,23.1069,3
634560,2021-04-04,664854,5,1.3309,0
634561,2021-04-17,606930,7,5.295,0
634561,2021-04-17,607229,4,3.821,0
634561,2021-04-17,608566,25,20.1975,1
634561,2021-04-17,657610,4,0.1728,0
634561,2021-04-17,664192,14,10.0855,0
634562,2021-04-05,446321,3,0.2799,0
634562,2021-04-05,594965,21,19.2385,0
634562,2021-04-05,595928,5,1.3491,0
634562,2021-04-05,606149,7,5.936,0
634562,2021-04-05,621052,4,2.0694,0
634562,2021-04-05,643256,4,1.3079,0
634562,2021-04-05,656548,6,2.7355,0
634562,2021-04-05,663855,3,2.528,0
634562,2021-04-05,669432,18,15.3595,0
634563,2021-04-07,453343,3,10.0257,3
634563,2021-04-07,459429,3,3.5135,1
634563,2021-04-07,519141,4,4.6422,0
634563,2021-04-07,592332,26,36.0766,9
634563,2021-04-07,592865,4,4.5378,0
634563,2021-04-07,593974,3,13.0066,3
634563,2021-04-07,605483,22,21.2841,0
634563,2021-04-07,643511,4,12.1749,4
634563,2021-04-07,657612,4,12.1222,4
634563,2021-04-07,677960,3,3.6289,0
634564,2021-04-08,453268,2,0.2078,0
634564,2021-04-08,518876,28,9.8608,0
634564,2021-04-08,592351,26,15.5692,0
634564,2021-04-08,608032,5,0.49,0
634564,2021-04-08,622075,4,0.2773,0
634564,2021-04-08,656464,4,0.2631,0
634564,2021-04-08,661255,3,0.1045,0
634565,2021-04-08,451584,3,0.0946,0
634565,2021-04-08,458681,32,15.0327,0
634565,2021-04-08,622092,5,1.1182,0
634565,2021-04-08,622251,7,0.6707,0
634565,2021-04-08,641745,18,8.6253,0
634565,2021-04-08,672578,5,1.2535,0
634566,2021-04-05,474463,20,15.8278,0
634566,2021-04-05,592094,4,2.9175,1
634566,2021-04-05,592866,22,20.8429,1
634566,2021-04-05,605177,4,5.0806,1
634566,2021-04-05,621219,3,2.6014,0
634566,2021-04-05,642207,5,3.9058,0
634566,2021-04-05,642233,4,1.0373,0
634566,2021-04-05,656420,4,1.4102,0
634567,2021-04-07,433589,3,9.3176,3
634567,2021-04-07,445276,6,17.8661,4
634567,2021-04-07,489265,7,6.0942,0
634567,2021-04-07,518617,4,4.1862,0
634567,2021-04-07,519076,3,8.9173,3
634567,2021-04-07,545333,26,40.5215,10
634567,2021-04-07,592473,2,3.4365,2
634567,2021-04-07,608349,4,10.843,4
634567,2021-04-07,624647,1,2.9001,1
634567,2021-04-07,642152,5,3.5988,0
634567,2021-04-07,666200,25,30.812,6
634568,2021-04-08,425794,23,25.8659,0
634568,2021-04-08,453192,3,3.4401,0
634568,2021-04-08,606149,3,7.2916,3
634568,2021-04-08,621052,4,3.7721,0
634568,2021-04-08,642233,7,15.307,7
634568,2021-04-08,656876,5,8.4793,3
634568,2021-04-08,664854,4,4.5378,0
634568,2021-04-08,669203,20,28.9759,8
634569,2021-04-13,475479,2,0.4369,0
634569,2021-04-13,476595,5,0.7782,0
634569,2021-04-13,547943,24,15.5063,0
634569,2021-04-13,570666,8,0.7056,0
634569,2021-04-13,592791,21,15.0332,0
634569,2021-04-13,605447,5,1.7909,0
634569,2021-04-13,641835,3,0.3057,0
634569,2021-04-13,656061,5,0.4329,0
634569,2021-04-13,657240,1,0.4735,0
634570,2021-04-07,593140,5,0.0,0
634570,2021-04-07,607237,7,0.0649,0
634570,2021-04-07,608371,3,0.0,0
634570,2021-04-07,608717,9,0.4172,0
634570,2021-04-07,622491,25,9.8005,0
634570,2021-04-07,641771,19,8.5369,0
634570,2021-04-07,670280,5,0.0,0
634571,2021-04-15,518774,20,24.1918,1
634571,2021-04-15,542888,3,2.2625,0
634571,2021-04-15,594835,20,16.9955,1
634571,2021-04-15,606160,3,3.905,0
634571,2021-04-15,608665,3,4.3765,1
634571,2021-04-15,643316,1,0.7225,0
634571,2021-04-15,656945,6,9.6527,4
634572,2021-04-04,465657,4,3.0301,0
634572,2021-04-04,592233,4,4.0832,0
634572,2021-04-04,592865,3,2.2696,0
634572,2021-04-04,605309,3,0.2799,0
634572,2021-04-04,606965,4,2.1039,0
634572,2021-04-04,622065,1,0.6278,0
634572,2021-04-04,622503,8,3.5192,0
634572,2021-04-04,642203,24,24.2285,0
634572,2021-04-04,656464,1,0.5626,0
634572,2021-04-04,657612,5,1.6114,0
634572,2021-04-04,663978,19,16.4831,0
634573,2021-04-03,502706,4,7.1929,4
634573,2021-04-03,527054,20,23.7265,1
634573,2021-04-03,605242,3,6.17,3
634573,2021-04-03,621295,7,4.2161,0
634573,2021-04-03,641302,4,0.9614,0
634573,2021-04-03,650530,5,2.0354,0
634573,2021-04-03,663986,5,0.5013,0
634573,2021-04-03,664208,1,0.1225,0
634573,2021-04-03,668676,26,27.8954,0
634574,2021-04-14,543135,21,27.904,7
634574,2021-04-14,598264,4,9.1103,4
634574,2021-04-14,628317,23,22.2783,0
634574,2021-04-14,650382,3,5.3859,3
634574,2021-04-14,663399,11,12.4725,0
634574,2021-04-14,664054,2,1.915,0
634575,2021-04-03,517008,3,2.6995,0
634575,2021-04-03,573124,3,6.8768,3
634575,2021-04-03,608648,5,6.5313,0
634575,2021-04-03,608718,8,8.7034,0
634575,2021-04-03,621244,19,24.9797,4
634575,2021-04-03,656420,3,1.2179,0
634575,2021-04-03,669203,21,31.5198,9
634576,2021-04-02,453343,5,4.7006,0
634576,2021-04-02,489334,8,5.0564,0
634576,2021-04-02,518876,19,18.2059,0
634576,2021-04-02,592233,3,0.7544,0
634576,2021-04-02,592865,1,1.8923,1
634576,2021-04-02,605483,21,21.7477,0
634576,2021-04-02,641941,3,3.1883,0
634576,2021-04-02,656464,4,1.171,0
634576,2021-04-02,661255,5,1.6419,0
634576,2021-04-02,664199,6,4.82,0
634577,2021-04-03,491624,5,5.3227,0
634577,2021-04-03,518774,21,24.5753,0
634577,2021-04-03,570488,6,3.0632,0
634577,2021-04-03,592169,3,3.3082,0
634577,2021-04-03,592644,8,13.329,6
634577,2021-04-03,622253,3,3.6749,0
634577,2021-04-03,650382,5,5.3637,0
634577,2021-04-03,656557,22,26.9569,1
634578,2021-04-02,456501,24,22.9813,2
634578,2021-04-02,459429,3,1.7577,0
634578,2021-04-02,579328,25,32.9274,6
634578,2021-04-02,593974,4,4.5197,1
634578,2021-04-02,608716,6,10.2967,5
634578,2021-04-02,641871,5,1.7663,0
634578,2021-04-02,643511,4,3.4133,0
634578,2021-04-02,676606,3,0.2799,0
634579,2021-04-15,446321,3,1.9214,0
634579,2021-04-15,518858,4,7.7061,4
634579,2021-04-15,542914,4,3.7625,0
634579,2021-04-15,554431,3,7.6681,3
634579,2021-04-15,571670,6,22.761,6
634579,2021-04-15,621345,6,17.4192,5
634579,2021-04-15,647315,6,9.4664,5
634579,2021-04-15,657097,3,3.3082,0
634579,2021-04-15,666120,25,23.5449,0
634579,2021-04-15,669432,22,24.8937,3
634580,2021-04-03,450203,22,24.8139,1
634580,2021-04-03,458708,3,0.0404,0
634580,2021-04-03,554430,22,25.5236,4
634580,2021-04-03,592426,2,0.3523,0
634580,2021-04-03,593576,3,0.3413,0
634580,2021-04-03,605151,3,0.5712,0
634580,2021-04-03,656794,5,1.3478,0
634580,2021-04-03,660623,4,0.4685,0
634581,2021-04-14,450203,26,22.8634,0
634581,2021-04-14,519293,3,10.0257,3
634581,2021-04-14,542947,5,8.8087,3
634581,2021-04-14,554340,3,13.0066,3
634581,2021-04-14,554431,4,9.0329,4
634581,2021-04-14,571670,3,7.7656,3
634581,2021-04-14,592426,5,11.91,5
634581,2021-04-14,595928,3,3.3454,0
634581,2021-04-14,643256,5,6.6582,2
634581,2021-04-14,656794,4,2.9683,0
634581,2021-04-14,663734,20,18.7345,0
634582,2021-04-14,448281,4,1.732,0
634582,2021-04-14,456501,20,28.1663,6
634582,2021-04-14,459429,4,1.2267,0
634582,2021-04-14,607219,9,2.883,0
634582,2021-04-14,641816,19,21.8965,1
634582,2021-04-14,643511,3,3.4783,0
634582,2021-04-14,657277,3,4.0705,1
634582,2021-04-14,670056,1,1.0396,0
634583,2021-04-07,453178,4,13.2006,4
634583,2021-04-07,456713,5,11.7268,4
634583,2021-04-07,502043,24,30.2561,2
634583,2021-04-07,503569,1,0.6138,0
634583,2021-04-07,547943,28,18.6526,0
634583,2021-04-07,622250,3,4.0705,1
634583,2021-04-07,641835,4,2.6349,0
634584,2021-04-08,446321,7,11.1542,6
634584,2021-04-08,542914,6,12.0901,5
634584,2021-04-08,542947,3,6.9719,3
634584,2021-04-08,543507,4,4.6422,0
634584,2021-04-08,554340,3,9.4663,3
634584,2021-04-08,592836,24,34.6908,10
634584,2021-04-08,612434,3,3.4401,0
634584,2021-04-08,621242,4,2.912,0
634584,2021-04-08,663734,20,23.5124,1
634585,2021-04-07,571670,1,0.6863,0
634585,2021-04-07,595928,4,0.0,0
634585,2021-04-07,641154,24,36.6687,11
634585,2021-04-07,643256,5,2.7359,0
634585,2021-04-07,647315,5,0.6049,0
634585,2021-04-07,650893,7,7.4065,1
634585,2021-04-07,656427,22,28.326,4
634585,2021-04-07,663855,5,0.0,0
634586,2021-04-06,425844,26,34.5945,7
634586,2021-04-06,519151,7,13.8691,4
634586,2021-04-06,594577,3,7.2916,3
634586,2021-04-06,605164,24,34.251,9
634586,2021-04-06,628452,6,7.7192,2
634586,2021-04-06,642083,3,5.8759,3
634587,2021-04-05,542888,3,1.6378,0
634587,2021-04-05,547973,4,0.0649,0
634587,2021-04-05,570666,7,0.5618,0
634587,2021-04-05,605347,20,21.4601,0
634587,2021-04-05,643316,5,0.8228,0
634587,2021-04-05,656756,22,25.3616,2
634587,2021-04-05,669135,10,0.0973,0
634588,2021-04-05,502706,11,0.1228,0
634588,2021-04-05,533167,22,8.8676,0
634588,2021-04-05,570632,17,15.1905,0
634588,2021-04-05,571656,9,1.0626,0
634588,2021-04-05,605612,4,0.0,0
634588,2021-04-05,642397,5,0.0021,0
634588,2021-04-05,650530,6,0.0339,0
634588,2021-04-05,677976,15,0.1097,0
634589,2021-04-07,518813,5,7.9895,3
634589,2021-04-07,534910,5,8.1956,4
634589,2021-04-07,596001,17,22.527,5
634589,2021-04-07,605130,5,10.6531,5
634589,2021-04-07,621295,3,2.6014,0
634589,2021-04-07,641394,2,0.6297,0
634589,2021-04-07,661403,3,7.2916,3
634589,2021-04-07,669456,26,33.2659,3
634589,2021-04-07,675916,3,6.2561,3
634590,2021-04-06,527048,23,24.2291,0
634590,2021-04-06,552640,4,9.9093,3
634590,2021-04-06,570488,3,8.5843,3
634590,2021-04-06,592169,4,4.0306,0
634590,2021-04-06,598264,6,11.5128,3
634590,2021-04-06,605488,3,9.9827,3
634590,2021-04-06,607192,24,32.9985,8
634590,2021-04-06,617228,4,3.3167,0
634590,2021-04-06,642003,3,4.8466,2
634590,2021-04-06,650382,4,2.4857,0
634590,2021-04-06,650895,4,7.6445,2
634590,2021-04-06,656557,4,9.0329,4
634590,2021-04-06,657044,5,17.6976,4
634590,2021-04-06,664126,5,10.7101,2
634591,2021-04-05,459429,5,20.7862,5
634591,2021-04-05,489334,6,8.6156,2
634591,2021-04-05,519141,3,2.1952,0
634591,2021-04-05,543101,23,32.9293,8
634591,2021-04-05,605538,4,7.1591,4
634591,2021-04-05,606625,3,6.8768,3
634591,2021-04-05,622503,5,4.5198,0
634591,2021-04-05,641941,3,3.6819,0
634591,2021-04-05,643511,4,12.5501,4
634591,2021-04-05,657612,3,3.4994,0
634591,2021-04-05,670056,2,3.2277,2
634591,2021-04-05,670970,17,19.4664,0
634592,2021-04-07,521230,3,0.0404,0
634592,2021-04-07,572971,23,25.6902,0
634592,2021-04-07,606160,3,0.3413,0
634592,2021-04-07,607481,3,0.3231,0
634592,2021-04-07,608665,5,2.015,0
634592,2021-04-07,614179,1,0.1761,0
634592,2021-04-07,641582,8,10.275,4
634592,2021-04-07,643290,22,30.0187,3
634592,2021-04-07,664948,4,0.8066,0
634592,2021-04-07,676684,6,5.062,1
634593,2021-04-04,451584,4,0.3014,0
634593,2021-04-04,453178,5,0.7864,0
634593,2021-04-04,543475,23,18.7617,0
634593,2021-04-04,596001,4,0.8701,0
634593,2021-04-04,605138,8,3.7322,0
634593,2021-04-04,622092,10,1.443,0
634593,2021-04-04,641394,2,0.5831,0
634593,2021-04-04,663903,19,20.2868,0
634594,2021-04-06,542947,4,1.9046,0
634594,2021-04-06,554340,5,5.7548,0
634594,2021-04-06,571670,4,4.7303,0
634594,2021-04-06,606149,3,6.8768,3
634594,2021-04-06,607231,19,19.7621,0
634594,2021-04-06,621052,5,8.4997,2
634594,2021-04-06,643778,3,9.65,3
634594,2021-04-06,645261,25,33.5299,7
634594,2021-04-06,650893,2,3.6624,2
634594,2021-04-06,664854,8,9.4975,2
634595,2021-04-07,544931,21,29.403,6
634595,2021-04-07,592426,5,8.796,5
634595,2021-04-07,656794,3,4.3765,1
634595,2021-04-07,660623,17,20.5958,1
634595,2021-04-07,663432,6,9.1073,4
634596,2021-04-03,448179,18,19.7146,0
634596,2021-04-03,502042,11,18.1694,7
634596,2021-04-03,542914,3,0.1965,0
634596,2021-04-03,542947,3,5.8759,3
634596,2021-04-03,543521,7,0.5916,0
634596,2021-04-03,571670,5,3.6287,0
634596,2021-04-03,605488,3,2.0811,0
634596,2021-04-03,622694,9,10.208,0
634596,2021-04-03,643256,3,4.5821,2
634596,2021-04-03,647315,3,4.9326,2
634596,2021-04-03,657044,3,4.8648,2
634596,2021-04-03,669294,11,13.5422,0
634597,2021-04-04,458676,12,1.7989,0
634597,2021-04-04,501381,22,30.6687,6
634597,2021-04-04,570663,3,1.6296,0
634597,2021-04-04,605288,19,24.5046,3
634597,2021-04-04,642233,3,0.0,0
634597,2021-04-04,656876,8,5.2493,0
634597,2021-04-04,660896,6,0.6333,0
634597,2021-04-04,664054,5,3.5562,0
634598,2021-04-07,517008,6,22.8059,6
634598,2021-04-07,542585,6,5.6946,0
634598,2021-04-07,570663,3,6.8768,3
634598,2021-04-07,571510,27,35.7279,7
634598,2021-04-07,628317,24,31.3576,6
634599,2021-04-06,453281,6,0.0698,0
634599,2021-04-06,476595,6,0.1135,0
634599,2021-04-06,543037,25,25.4487,0
634599,2021-04-06,592644,10,4.3518,0
634599,2021-04-06,643338,3,0.5712,0
634599,2021-04-06,665152,18,20.2931,0
634599,2021-04-06,669330,5,0.65,0
634600,2021-04-05,456034,12,0.354,0
634600,2021-04-05,489265,6,0.0049,0
634600,2021-04-05,518397,3,0.0,0
634600,2021-04-05,592473,5,0.0884,0
634600,2021-04-05,593423,19,15.9988,0
634600,2021-04-05,594056,5,0.0,0
634600,2021-04-05,605525,2,0.0,0
634600,2021-04-05,640462,14,2.3642,0
634600,2021-04-05,669160,23,11.865,0
634601,2021-04-05,493603,1,0.1365,0
634601,2021-04-05,542882,11,2.3728,0
634601,2021-04-05,570488,3,0.0,0
634601,2021-04-05,601713,20,21.6625,0
634601,2021-04-05,605488,2,0.0,0
634601,2021-04-05,607391,15,0.6206,0
634601,2021-04-05,608379,24,21.2899,0
634601,2021-04-05,650382,3,0.2934,0
634602,2021-04-02,475054,4,5.6107,1
634602,2021-04-02,542914,7,6.3109,0
634602,2021-04-02,542947,4,5.6842,1
634602,2021-04-02,552640,6,2.8771,0
634602,2021-04-02,554340,3,8.0465,3
634602,2021-04-02,595411,3,4.2876,1
634602,2021-04-02,595928,4,4.1264,0
634602,2021-04-02,641154,18,24.9414,4
634602,2021-04-02,642232,20,26.0259,4
634602,2021-04-02,650895,4,3.0456,0
634602,2021-04-02,664126,2,3.5031,2
634603,2021-04-06,457918,18,22.1662,1
634603,2021-04-06,542585,4,9.9838,4
634603,2021-04-06,570663,4,7.5418,2
634603,2021-04-06,573124,4,6.3337,3
634603,2021-04-06,573204,7,5.0484,0
634603,2021-04-06,605242,8,11.6262,5
634603,2021-04-06,608648,3,7.8495,3
634603,2021-04-06,642397,7,22.5288,7
634603,2021-04-06,650530,4,6.6132,4
634603,2021-04-06,663554,19,24.1365,2
634603,2021-04-06,664054,7,8.6891,2
634604,2021-04-03,456713,5,0.0664,0
634604,2021-04-03,501985,24,17.5274,0
634604,2021-04-03,534910,1,0.0087,0
634604,2021-04-03,596001,4,0.3978,0
634604,2021-04-03,622250,3,5.1705,3
634604,2021-04-03,622251,3,0.0649,0
634604,2021-04-03,641394,4,0.3684,0
634604,2021-04-03,667463,8,4.45,1
634604,2021-04-03,676969,4,0.3536,0
634604,2021-04-03,685503,20,18.3766,1
634605,2021-04-02,489265,4,2.539,0
634605,2021-04-02,501925,3,4.1728,1
634605,2021-04-02,518617,6,2.9735,0
634605,2021-04-02,519151,5,0.9254,0
634605,2021-04-02,548384,3,2.201,0
634605,2021-04-02,572143,8,3.3885,0
634605,2021-04-02,605525,3,0.2571,0
634605,2021-04-02,642130,5,10.1381,2
634605,2021-04-02,650556,8,7.5344,0
634605,2021-04-02,664299,15,13.6085,0
634605,2021-04-02,666200,24,22.0917,0
634606,2021-04-05,445213,6,5.113,0
634606,2021-04-05,519043,18,23.3625,1
634606,2021-04-05,543507,4,5.7394,0
634606,2021-04-05,571901,5,8.1236,2
634606,2021-04-05,594798,21,24.0878,1
634606,2021-04-05,612434,4,6.0808,2
634606,2021-04-05,621237,6,1.746,0
634606,2021-04-05,641401,3,1.8679,0
634606,2021-04-05,656322,7,5.0597,0
634607,2021-04-04,475479,3,4.3765,1
634607,2021-04-04,593334,15,13.089,0
634607,2021-04-04,605447,3,3.6749,0
634607,2021-04-04,621366,2,2.7414,1
634607,2021-04-04,643615,15,15.2973,0
634607,2021-04-04,650633,21,12.8894,0
634607,2021-04-04,657240,3,2.6995,0
634607,2021-04-04,663423,7,8.3887,1
634608,2021-04-06,445213,3,1.395,0
634608,2021-04-06,502624,20,23.8782,0
634608,2021-04-06,543507,5,2.1593,0
634608,2021-04-06,544727,6,0.9879,0
634608,2021-04-06,571735,10,0.7455,0
634608,2021-04-06,573186,24,33.3185,9
634608,2021-04-06,592826,8,9.2758,0
634608,2021-04-06,612434,6,1.5802,0
634609,2021-04-06,572020,5,6.5466,0
634609,2021-04-06,594987,9,6.1453,0
634609,2021-04-06,605359,10,0.2504,0
634609,2021-04-06,608337,22,25.3938,1
634609,2021-04-06,641871,9,2.8439,0
634609,2021-04-06,664948,4,0.0,0
634609,2021-04-06,676051,3,2.4328,0
634609,2021-04-06,676606,17,19.7365,6
634609,2021-04-06,676979,5,6.9911,3
634610,2021-04-04,493603,7,0.0,0
634610,2021-04-04,572070,15,13.4361,0
634610,2021-04-04,598264,4,0.0442,0
634610,2021-04-04,617228,5,0.1333,0
634610,2021-04-04,642121,7,1.1736,0
634610,2021-04-04,657031,8,3.2946,0
634610,2021-04-04,669145,23,9.3979,0
634610,2021-04-04,669330,5,0.0,0
634610,2021-04-04,676477,13,0.3864,0
634611,2021-04-04,571656,5,1.0291,0
634611,2021-04-04,596057,9,12.4796,5
634611,2021-04-04,615698,3,0.571,0
634611,2021-04-04,641302,4,0.0762,0
634611,2021-04-04,650644,24,20.7344,0
634611,2021-04-04,661403,3,0.132,0
634611,2021-04-04,669373,22,25.6022,3
634612,2021-04-05,503569,5,0.7999,0
634612,2021-04-05,543022,5,1.0291,0
634612,2021-04-05,571927,23,17.8262,0
634612,2021-04-05,592314,19,14.568,0
634612,2021-04-05,621129,13,5.74,0
634612,2021-04-05,641835,2,0.188,0
634612,2021-04-05,676969,8,0.6727,0
634613,2021-04-04,518886,3,10.1309,3
634613,2021-04-04,571521,4,5.9516,1
634613,2021-04-04,572193,4,5.9435,2
634613,2021-04-04,595465,1,1.6025,1
634613,2021-04-04,605195,4,1.898,0
634613,2021-04-04,605200,24,24.8108,2
634613,2021-04-04,607572,3,1.2917,0
634613,2021-04-04,608717,3,1.4193,0
634613,2021-04-04,621249,6,4.2647,0
634613,2021-04-04,656605,15,11.4206,0
634613,2021-04-04,670280,3,1.9214,0
634614,2021-04-14,445276,4,3.7721,0
634614,2021-04-14,453268,6,2.1711,0
634614,2021-04-14,518397,1,1.8923,1
634614,2021-04-14,571710,5,4.5879,0
634614,2021-04-14,592351,19,12.5615,0
634614,2021-04-14,595014,4,8.136,4
634614,2021-04-14,608349,3,7.6681,3
634614,2021-04-14,622075,4,4.282,0
634614,2021-04-14,624647,5,7.5098,3
634614,2021-04-14,641755,5,5.4574,0
634614,2021-04-14,669160,21,21.7185,0
634615,2021-04-01,453268,6,2.5409,0
634615,2021-04-01,477132,29,34.6097,4
634615,2021-04-01,518397,5,0.5377,0
634615,2021-04-01,519076,5,2.1574,0
634615,2021-04-01,592346,11,17.5045,8
634615,2021-04-01,608349,1,0.4461,0
634615,2021-04-01,608566,21,25.7119,0
634615,2021-04-01,622075,3,4.5156,1
634615,2021-04-01,641755,5,1.9286,0
634616,2021-04-05,518633,22,24.1125,1
634616,2021-04-05,534910,4,2.8668,0
634616,2021-04-05,605130,6,5.3734,0
634616,2021-04-05,663474,16,7.2075,0
634616,2021-04-05,663531,21,21.5588,0
634616,2021-04-05,675916,1,0.0535,0
634617,2021-04-04,455119,5,11.3057,4
634617,2021-04-04,554431,3,3.2394,0
634617,2021-04-04,593576,5,16.2702,5
634617,2021-04-04,594795,2,1.2275,0
634617,2021-04-04,621107,24,34.2475,7
634617,2021-04-04,621237,3,7.2916,3
634617,2021-04-04,621345,4,8.4395,4
634617,2021-04-04,666120,20,21.7309,0
634618,2021-04-01,453343,3,10.1309,3
634618,2021-04-01,506433,23,19.9821,0
634618,2021-04-01,518516,23,19.5466,0
634618,2021-04-01,519141,4,10.3454,4
634618,2021-04-01,592233,4,7.0814,4
634618,2021-04-01,605309,4,4.5378,0
634618,2021-04-01,622065,6,9.3372,4
634618,2021-04-01,641941,3,5.8759,3
634618,2021-04-01,656464,3,5.1232,3
634618,2021-04-01,657612,4,3.9677,1
634618,2021-04-01,664199,3,1.9214,0
634619,2021-04-06,453268,4,10.8584,4
634619,2021-04-06,571710,3,9.3176,3
634619,2021-04-06,592233,1,2.505,1
634619,2021-04-06,596112,5,13.7727,5
634619,2021-04-06,596133,21,18.4559,2
634619,2021-04-06,606965,4,13.188,3
634619,2021-04-06,608032,3,2.1952,0
634619,2021-04-06,608566,25,31.0634,5
634619,2021-04-06,622065,4,7.261,3
634619,2021-04-06,622075,6,6.8842,2
634619,2021-04-06,641386,6,13.1424,5
634619,2021-04-06,641755,5,5.8863,0
634619,2021-04-06,661255,6,12.2619,3
634619,2021-04-06,664199,5,16.0326,5
634619,2021-04-06,676840,11,23.5986,6
634620,2021-06-28,502179,19,16.4254,0
634620,2021-06-28,502522,3,4.3285,1
634620,2021-06-28,543272,5,5.3173,2
634620,2021-06-28,593833,4,0.8183,0
634620,2021-06-28,595191,27,13.1125,0
634620,2021-06-28,612434,6,2.6644,0
634620,2021-06-28,621348,7,2.3532,0
634620,2021-06-28,656887,5,0.591,0
634621,2021-04-15,489334,11,2.5699,0
634621,2021-04-15,593140,3,0.3917,0
634621,2021-04-15,605280,6,1.2039,0
634621,2021-04-15,656605,22,13.211,0
634621,2021-04-15,657612,3,0.9275,0
634621,2021-04-15,663978,23,13.928,0
