game_pk,official_date,season,home_elo,away_elo,elo_diff,home_off,home_def,away_off,away_def,home_recent_off,home_recent_def,away_recent_off,away_recent_def,home_rest,away_rest,rest_diff,home_games_played,away_games_played,home_sp_rate,away_sp_rate,home_sp_recent,away_sp_recent,home_sp_starts,away_sp_starts,home_sp_rest,away_sp_rest,park_factor,elevation_km,temp_c,air_density_index,wind_out_to_center_ms,wind_left_to_right_ms,precip_mm,roof_retractable,roof_dome,expected_home_runs_prior,expected_away_runs_prior
716406,2023-09-27,2023,1405.5993201065564,1605.327126083102,-175.7278059765456,4.416243654822335,5.588832487309645,5.388888888888889,4.333333333333333,4.56,6.08,5.36,4.0,1,1,0,157,158,5.0,4.55,6.0,4.6,5,10,5,6,1.1729988133450389,0.0,27.1,1.25627,5.446,-0.96,0.0,0,0,4.988387508528816,7.850645752259831
716407,2023-09-27,2023,1544.4547914926404,1548.5058462108423,19.94894528179816,4.680203045685279,4.177664974619289,4.98989898989899,4.409090909090909,4.28,4.6,5.52,4.76,1,1,0,157,158,4.617647058823529,3.913978494623656,4.9,4.2,24,83,5,5,0.9350867133265099,0.0,13.4,0.99785,1.723,0.304,1.5,1,0,4.287983649676619,4.3317634818968305
716408,2023-09-27,2023,1544.4337948183172,1468.6769929753086,99.75680184300859,4.50761421319797,4.121827411167513,4.44949494949495,4.959595959595959,5.12,2.96,4.24,5.08,1,1,0,157,158,3.7941176470588234,4.578947368421052,3.1,4.666666666666667,58,9,6,7,0.9727936728336922,0.0,17.4,1.03223,-2.912,3.727,0.1,1,0,4.832827128645421,3.964685520303908
716410,2023-09-27,2023,1531.6038281388212,1384.7373034920943,170.86652464672693,4.710659898477157,4.152284263959391,3.796954314720812,5.49238578680203,5.96,3.6,3.68,4.68,1,1,0,157,157,4.204301075268817,4.636363636363637,3.7,6.0,83,1,5,7,0.9969275063713322,0.0,20.7,1.05303,-2.063,0.792,0.4,0,0,5.731837239571743,3.492798358676188
716411,2023-09-27,2023,1501.732723805488,1491.1466375590032,34.58608624648468,4.414141414141414,4.515151515151516,4.229591836734694,4.489795918367347,4.6,3.84,4.92,5.04,3,3,0,158,156,4.4,3.9682539682539684,4.3,4.0,15,53,8,8,0.9231622199958881,0.0,17.9,1.00275,-2.931,-3.036,0.0,0,0,4.0657282956735,3.9177461889683265
716412,2023-09-27,2023,1598.7943179399774,1515.402293868991,107.39202407098651,5.563451776649746,4.3908629441624365,4.964467005076142,4.456852791878172,5.84,6.0,5.32,4.36,1,1,0,157,157,4.363636363636363,4.282828282828283,3.0,4.5,1,89,15,5,1.031159543056452,0.0,23.7,1.07077,-2.274,0.965,0.0,0,0,5.681800351972807,4.995004243800646
716413,2023-09-27,2023,1547.7886085845603,1513.6317225628231,58.15688602173714,4.548223350253807,4.1725888324873095,4.238578680203045,4.32994923857868,4.96,4.32,3.96,3.96,1,1,0,157,157,3.980952380952381,3.7333333333333334,3.6,3.9,95,95,6,6,0.9706931094086598,0.0,16.6,1.00709,0.896,-5.659,0.0,1,0,4.248093055183225,3.8150064246542
716414,2023-09-27,2023,1462.4635320883554,1412.8990326245316,73.56449946382372,4.101522842639594,4.6091370558375635,4.233502538071066,5.137055837563452,4.28,3.44,5.12,5.0,1,1,0,157,157,4.301369863013699,4.5,3.5,4.5,63,0,6,5,0.9598217572604201,0.0,18.3,1.03326,-1.988,3.586,0.1,0,0,4.494045834871158,4.161956371884602
716414,2023-09-27,2023,1465.94117960052,1409.421385112367,80.51979448815291,4.121212121212121,4.585858585858586,4.212121212121212,5.151515151515151,4.52,3.2,5.12,5.12,0,0,0,158,158,4.243243243243243,4.818181818181818,2.7,8.0,64,1,0,0,0.9596452544690124,0.0,18.3,1.03326,-1.988,3.586,0.1,0,0,4.5274968438574765,4.11926493408982
716415,2023-09-27,2023,1550.9731542351997,1450.513638593888,124.45951564131178,4.8274111675126905,4.416243654822335,4.33502538071066,4.822335025380711,5.16,4.92,4.88,5.08,1,1,0,157,157,3.9444444444444446,4.741935483870968,3.5,4.5,62,52,6,6,1.0092383131820366,0.0,17.4,1.00218,-2.105,-3.006,0.0,0,0,5.220990286012185,4.293642551000425
716416,2023-09-27,2023,1563.71961322682,1430.4036064751774,157.3160067516426,4.944162436548224,4.2944162436548226,4.33,5.035,5.44,4.36,3.84,5.8,1,1,0,157,160,4.65625,5.625,3.3,5.7,22,94,6,5,1.0264569550363498,0.0,18.4,1.00682,-2.562,-1.728,0.0,0,0,5.678327454736846,4.241507714100458
716417,2023-09-27,2023,1415.3737035974937,1503.6801979206878,-64.3064943231941,4.131979695431472,5.106598984771574,4.67005076142132,4.7055837563451774,3.56,5.92,4.56,4.6,1,1,0,157,157,4.645161290322581,4.642857142857143,5.6,4.8,21,18,15,5,1.010526103698744,0.0,19.6,1.04038,-5.891,2.501,0.0,0,0,4.366231007565775,5.3553564006932035
716418,2023-09-27,2023,1484.6954573212831,1471.213791399085,37.48166592219809,4.1708542713567835,4.331658291457287,4.693467336683417,4.924623115577889,4.36,4.96,4.64,5.4,1,1,0,159,159,3.4545454545454546,3.8,5.0,4.3,67,20,5,5,0.94391478408897,0.0,22.0,1.04919,1.525,-4.191,0.0,0,0,4.308422544761597,4.264501423860242
716419,2023-09-27,2023,1487.9909935055161,1571.7960421656337,-59.80504866011756,4.7727272727272725,4.787878787878788,5.111111111111111,4.146464646464646,4.08,5.52,4.68,4.36,1,1,0,158,158,4.4375,3.5434782608695654,4.6,3.3,38,36,7,5,1.099710797080232,0.0,14.9,0.99205,-1.902,-1.773,0.0,0,0,4.836270240909162,5.9803202941856535
716420,2023-09-27,2023,1449.637350301985,1526.657408899452,-53.02005859746714,4.565656565656566,5.015151515151516,5.319796954314721,4.482233502538071,3.84,5.48,5.4,5.76,1,1,0,158,157,4.9772727272727275,4.540229885057471,5.4,4.9,34,77,6,5,1.0165091068786982,0.0,23.5,1.0451,3.064,-0.686,0.0,0,0,4.622708172543239,6.026676426993076
716426,2023-09-27,2023,1481.9856696797744,1534.1615003265922,-28.175830646817758,4.271356783919598,4.442211055276382,4.626262626262626,4.151515151515151,3.72,5.28,5.52,3.96,1,1,0,159,158,5.075949367088608,4.6,6.9,4.8,69,5,5,5,0.95469555752346,0.0,18.4,1.01767,7.908,1.394,0.0,0,0,3.762052608957478,4.359953524814175
716430,2023-09-27,2023,1505.8809725284611,1486.99838883603,42.882583692431126,4.447236180904523,4.50251256281407,4.218274111675127,4.522842639593908,4.92,3.76,4.92,5.04,0,0,0,159,157,4.3076923076923075,4.078125,4.3,4.6,16,54,0,0,0.9247699735694282,0.0,17.9,1.00275,-2.931,-3.036,0.0,0,0,4.133546985398334,3.9031113142726075
716430,2023-09-27,2023,1505.8809725284611,1486.99838883603,42.882583692431126,4.447236180904523,4.50251256281407,4.218274111675127,4.522842639593908,4.92,3.76,4.92,5.04,0,0,0,159,157,3.641025641025641,4.21875,2.8,5.5,29,54,7,12,0.9247699735694282,0.0,17.9,1.00275,-2.931,-3.036,0.0,0,0,4.133546985398334,3.9031113142726075
716396,2023-09-28,2023,1545.4326409465637,1467.6781468470622,101.75449409950147,4.5,4.111111111111111,4.437185929648241,4.949748743718593,5.16,2.92,4.08,5.0,1,1,0,158,159,3.656862745098039,4.5,3.6,5.4,92,38,6,6,0.9718485044236372,0.0,18.8,1.03723,-1.328,3.13,0.0,1,0,4.810405913855692,3.9396069840591417
716397,2023-09-28,2023,1540.665741025517,1529.6982744375382,34.967466587978834,4.671717171717172,4.196969696969697,5.318181818181818,4.459595959595959,4.2,4.76,5.4,5.52,1,1,0,158,158,3.826530612244898,3.9320388349514563,3.7,3.7,88,93,5,5,0.9361366644178127,0.0,12.7,0.99551,-0.152,-2.896,0.1,1,0,4.334098697864498,4.643289433290005
716399,2023-09-28,2023,1599.765254547316,1514.4313572616522,109.33389728566385,5.565656565656566,4.393939393939394,4.9646464646464645,4.4646464646464645,5.76,5.92,5.4,4.52,1,1,0,158,158,4.785714285714286,3.879120879120879,5.5,4.8,4,81,15,5,1.0320566889119545,0.0,23.2,1.07148,-1.499,0.052,0.0,0,0,5.698945688784483,5.003033709283591
716400,2023-09-28,2023,1532.799912244642,1383.5412193862735,173.25869285836848,4.717171717171717,4.151515151515151,3.797979797979798,5.494949494949495,6.12,3.6,3.72,4.88,1,1,0,158,158,4.142857142857143,5.3076923076923075,3.4,5.2,81,16,5,7,0.9975467541013654,0.0,20.3,1.05122,-3.999,-1.147,0.1,0,0,5.746006819847038,3.495264319781623
716401,2023-09-28,2023,1469.335044989393,1406.027519723494,87.30752526589913,4.14070351758794,4.562814070351759,4.190954773869347,5.165829145728643,4.68,3.08,5.0,5.2,1,1,0,159,159,4.538461538461538,4.466666666666667,4.666666666666667,3.9,3,20,6,6,0.9598223406329807,0.0,19.5,1.03825,-1.123,4.192,0.0,0,0,4.562391127747392,4.07872182540743
716402,2023-09-28,2023,1565.573070201923,1485.0182946769792,104.5547755249438,4.944444444444445,4.277777777777778,4.748743718592965,4.788944723618091,5.44,4.0,4.0,5.48,1,1,0,158,159,4.36,4.7,4.0,5.6,65,30,6,6,1.025880365910906,0.0,19.3,1.01473,-2.962,-2.762,0.0,0,0,5.3981075125916815,4.631067983467155
716403,2023-09-28,2023,1543.251357375752,1518.1689737716315,49.08238360412042,4.525252525252525,4.181818181818182,4.247474747474747,4.308080808080808,4.8,4.36,3.96,3.88,1,1,0,158,158,3.888888888888889,5.041666666666667,3.4,4.2,89,38,6,6,0.9701625039903926,0.0,16.6,1.01294,0.183,-5.237,0.0,1,0,4.202992664296212,3.829375230014522
716404,2023-09-28,2023,1503.4139221001062,1489.465439264385,37.94848283572128,4.435,4.5,4.217171717171717,4.51010101010101,4.96,3.84,5.08,5.0,1,1,0,160,158,4.888888888888889,4.467532467532467,5.5,5.7,53,67,7,5,0.9243249684366792,0.0,24.1,1.03046,-3.288,-0.462,0.0,0,0,4.108582988630626,3.8980371143668036
716404,2023-09-28,2023,1504.6493984102985,1488.2299629541926,40.41943545610593,4.417910447761194,4.477611940298507,4.1959798994974875,4.492462311557789,4.76,3.64,4.84,5.0,0,0,0,161,159,4.8125,4.423076923076923,5.2,5.2,54,68,0,0,0.9221524573352595,0.0,24.1,1.03046,-3.288,-0.462,0.0,0,0,4.067162876903352,3.850082761443744
716405,2023-09-28,2023,1403.5236364239615,1607.402809765697,-179.8791733417354,4.404040404040404,5.601010101010101,5.402010050251256,4.321608040201005,4.52,6.12,5.4,3.76,1,1,0,158,159,4.769230769230769,4.645833333333333,7.6,3.0,68,38,5,15,1.1736143730583506,0.0,28.0,1.26428,-2.223,-4.767,0.0,0,0,4.963746288366175,7.891047353494967
716409,2023-09-28,2023,1551.883051182193,1449.6037416468946,126.27930953529835,4.838383838383838,4.424242424242424,4.343434343434343,4.833333333333333,5.12,4.76,4.88,5.24,1,1,0,158,158,3.686868686868687,5.321428571428571,4.1,5.0,89,18,5,12,1.010991893265656,0.0,18.6,1.01106,-3.54,-3.077,0.0,0,0,5.253905121344267,4.317251372935951
716443,2023-09-28,2023,1413.1085095566825,1505.945391961499,-68.83688240481638,4.111111111111111,5.095959595959596,4.661616161616162,4.681818181818182,3.44,5.68,4.64,4.24,1,1,0,158,158,4.666666666666667,4.666666666666667,5.0,5.0,5,5,15,15,1.0092283779179974,0.0,19.6,1.03949,-0.076,4.339,0.0,0,0,4.316688381869234,5.327695886778426
716443,2023-09-28,2023,1413.1085095566825,1505.945391961499,-68.83688240481638,4.111111111111111,5.095959595959596,4.661616161616162,4.681818181818182,3.44,5.68,4.64,4.24,1,1,0,158,158,4.8108108108108105,4.5,5.9,4.5,27,0,6,5,1.0092283779179974,0.0,19.6,1.03949,-0.076,4.339,0.0,0,0,4.316688381869234,5.327695886778426
716379,2023-09-29,2023,1541.912981729454,1528.4510337336012,37.461947995852825,4.663316582914573,4.185929648241206,5.301507537688442,4.452261306532663,4.28,4.76,5.44,5.44,1,1,0,159,159,4.481481481481482,4.5,3.9,5.7,17,76,5,5,0.935406759924696,0.0,11.6,0.99362,-2.407,3.081,0.0,1,0,4.315822110351672,4.612955855341598
716382,2023-09-29,2023,1479.4374367427897,1600.6058128759787,-97.16837613318899,4.26,4.445,5.4,4.37,3.52,5.4,5.48,4.08,2,1,1,160,160,4.642857142857143,4.417582417582418,5.0,3.6,4,81,13,5,0.9546573693667818,0.0,16.4,1.01541,6.63,0.0,0.0,0,0,3.949353893245752,5.092142408202415
716384,2023-09-29,2023,1503.3184429004843,1552.2948966779657,-24.97645377748131,4.64321608040201,4.673366834170854,5.005025125628141,4.402010050251256,4.68,4.08,5.6,4.8,1,2,-1,159,159,4.23469387755102,4.044117647058823,3.6,4.4,88,58,5,15,1.0288415875604515,0.0,35.6,1.12597,-2.492,1.81,0.0,1,0,4.673109114357556,5.34776274294698
716385,2023-09-29,2023,1547.415660305392,1512.9036185457355,58.51204175965654,4.492462311557789,4.090452261306533,4.954773869346734,4.467336683417085,5.0,2.72,5.44,4.6,1,1,0,159,159,4.451612903225806,4.814814814814815,4.5,4.9,21,71,15,8,0.9705529487179487,0.0,17.3,1.03048,-4.12,0.0,0.0,1,0,4.328524166565767,4.371212168339299
716386,2023-09-29,2023,1446.5964847638988,1385.5667026281246,85.02978213577421,4.542713567839196,5.015075376884422,3.7889447236180906,5.472361809045226,3.44,5.36,3.64,4.72,2,1,1,159,159,4.541666666666667,5.384615384615385,4.6,5.2,14,29,15,7,1.0158612792903146,0.0,20.4,1.03396,3.288,-1.171,0.0,0,0,5.611927485361065,4.28960820728841
716387,2023-09-29,2023,1410.3206333136798,1530.7744290027908,-96.45379568911108,4.452261306532663,5.597989949748744,4.698492462311558,4.14070351758794,4.72,5.8,6.08,3.48,1,1,0,159,159,5.043478260869565,3.9714285714285715,6.5,4.4,13,60,5,5,1.1764014718423839,0.0,26.1,1.25283,-2.466,-3.522,0.0,0,0,4.8194538529562285,6.875965584798974
716388,2023-09-29,2023,1465.6951274882338,1469.9764742316713,19.718653256562447,4.415,4.94,4.685,4.92,3.88,4.96,4.72,5.32,1,2,-1,160,160,4.1923076923076925,5.03030303030303,4.0,5.5,16,23,6,5,0.9707747498814916,0.0,24.8,1.05702,-1.348,-1.726,0.0,0,0,4.685994435994618,4.992780829729389
716389,2023-09-29,2023,1403.6009124988004,1514.8233241551252,-87.22241165632477,4.185,5.175,4.226130653266332,4.316582914572864,5.08,5.32,3.84,3.96,1,1,0,160,159,5.196078431372549,3.7948717948717947,6.5,4.7,92,68,6,5,1.052370636274967,0.0,28.6,1.08622,2.443,-3.49,0.0,0,0,4.224659950758707,5.114574175242886
716390,2023-09-29,2023,1567.1283403501752,1483.463024528727,107.6653158214483,4.9296482412060305,4.256281407035176,4.725,4.775,5.44,3.84,3.84,5.28,1,1,0,159,160,4.560975609756097,4.4772727272727275,4.6,3.9,31,78,6,6,1.023785965016832,0.0,20.0,1.01971,-1.606,1.784,0.0,0,0,5.355326634594329,4.575397226068941
716391,2023-09-29,2023,1415.735458617697,1536.709733263577,-96.97427464587986,4.105527638190955,5.075376884422111,4.628140703517588,4.14070351758794,3.16,5.52,5.56,3.84,1,2,-1,159,159,4.283018867924528,3.7857142857142856,5.4,2.7,96,18,6,6,1.0076612056290697,0.0,20.2,1.04095,-3.7,0.389,0.0,0,0,3.806669219459299,5.259892595799865
716392,2023-09-29,2023,1546.5970069922582,1574.7687409941707,-4.171734001912455,4.532663316582915,4.160804020100502,5.110552763819095,4.125628140703518,4.76,4.36,4.76,4.36,1,2,-1,159,159,4.5777777777777775,4.328767123287672,4.4,4.3,80,63,5,9,0.9693570199164003,0.0,17.9,1.01773,0.151,-1.723,0.0,1,0,4.028234900033002,4.580536865809352
716394,2023-09-29,2023,1601.2929932632328,1428.5501495000744,196.74284376315836,5.562814070351759,4.386934673366834,4.313432835820896,5.034825870646766,5.72,5.92,3.88,5.72,1,2,-1,159,161,4.466666666666667,4.803030303030303,4.4,6.5,5,56,5,13,1.0319173826606969,0.0,24.7,1.07664,0.591,-1.54,0.0,0,0,6.42260797140293,4.339269479956096
716395,2023-09-29,2023,1471.7616522140866,1485.9327744886969,9.828877725389702,4.155,4.555,4.17,4.325,4.8,3.12,4.32,5.0,1,2,-1,160,160,4.9714285714285715,4.219512195121951,6.3,5.6,25,72,15,6,0.9603437578684283,0.0,20.9,1.04081,-1.208,1.492,0.0,0,0,3.8350527684010793,4.05357899050404
716398,2023-09-29,2023,1451.4728254797535,1487.0042215441822,-11.53139606442869,4.336683417085427,4.819095477386934,4.175,4.475,4.84,5.28,4.52,4.84,1,1,0,159,160,5.555555555555555,4.469387755102041,6.875,3.6,8,39,15,5,1.0103272842065747,0.0,22.0,1.0526,-0.37,1.741,0.0,0,0,4.357128081585121,4.517223493789379
716366,2023-09-30,2023,1545.8354308715652,1524.52858459149,45.306846280075206,4.68,4.165,5.275,4.47,4.28,4.48,5.16,5.4,1,1,0,160,160,4.217821782178218,4.797297297297297,3.4,4.9,91,64,5,15,0.9351462301186071,0.0,16.0,1.00586,-2.076,2.965,0.0,1,0,4.34730779457538,4.56566963456491
716368,2023-09-30,2023,1409.309605394102,1531.7854569223687,-98.47585152826673,4.46,5.605,4.71,4.15,4.64,5.8,6.16,3.68,1,1,0,160,160,4.5,4.5,4.5,4.5,0,0,5,5,1.1768229929699716,0.0,23.8,1.24708,4.736,1.539,0.0,0,0,4.840403728195824,6.903910543124537
716369,2023-09-30,2023,1596.424071042541,1433.4190717207662,187.0049993217749,5.565,4.415,4.341584158415841,5.03960396039604,5.8,6.24,4.24,5.72,1,1,0,160,162,3.8360655737704916,5.4411764705882355,3.6,4.8,51,24,6,6,1.033830484308619,0.0,25.1,1.07611,-1.963,-0.172,0.0,0,0,6.443152304500176,4.403679992157513
716370,2023-09-30,2023,1502.031635166462,1553.581704411988,-27.550069245526174,4.625,4.66,4.99,4.385,4.56,4.08,5.4,4.68,1,1,0,160,160,4.1313131313131315,3.3125,4.5,4.2,89,54,5,5,1.0266456766666765,0.0,34.8,1.12688,5.906,4.291,0.0,1,0,4.62689243918847,5.305111683955755
716371,2023-09-30,2023,1449.0429478679707,1383.1202395240527,89.92270834391798,4.545,4.995,3.775,5.47,3.56,5.04,3.32,4.84,1,1,0,160,160,4.461538461538462,4.666666666666667,4.333333333333333,5.5,3,2,6,7,1.014637432953031,0.0,18.5,1.02693,4.511,0.665,0.4,0,0,5.605567425835609,4.251584503431438
716372,2023-09-30,2023,1459.5866505758654,1476.0849511440397,7.5016994318257275,4.402985074626866,5.009950248756219,4.756218905472637,4.9054726368159205,3.88,5.56,5.32,5.36,1,1,0,161,161,5.235294117647059,5.0,6.285714285714286,6.25,7,4,6,7,0.9743438326922552,0.0,27.6,1.06398,-1.629,-0.979,0.0,0,0,4.676573857333503,5.159349812475337
716373,2023-09-30,2023,1548.5706696487582,1511.7486092023694,60.82206044638883,4.49,4.085,4.945,4.465,4.88,2.64,5.32,4.68,1,1,0,160,160,4.074626865671642,4.25,4.5,3.8333333333333335,57,6,15,6,0.9696705879163459,0.0,22.5,1.04898,-3.791,-2.462,0.0,1,0,4.319957887990825,4.352813559744725
716374,2023-09-30,2023,1414.726354488739,1537.718837392535,-98.99248290379614,4.095,5.065,4.62,4.13,3.16,5.48,5.6,3.64,1,1,0,160,160,4.054545454545455,4.2025316455696204,3.7,5.7,45,69,6,6,1.0061010650195283,0.0,23.5,1.05069,-3.279,-0.519,0.0,0,0,3.7812296326628934,5.231792611505883
716375,2023-09-30,2023,1408.7824729582514,1509.6417636956742,-76.85929073742273,4.223880597014926,5.174129353233831,4.23,4.355,5.04,5.44,3.8,4.36,1,1,0,161,160,4.384615384615385,4.311111111111111,4.0,4.7,3,35,6,5,1.0543760703424059,0.0,29.9,1.0879,1.839,-2.943,0.0,0,0,4.310055069766347,5.128149484411622
716376,2023-09-30,2023,1505.875139820309,1550.013967349334,-20.138827529025093,4.400990099009901,4.455445544554456,4.824120603015075,4.417085427135678,4.72,3.6,5.0,4.6,2,2,0,162,159,4.295081967213115,3.91,4.5,5.1,51,90,8,8,0.9196911343037193,0.0,20.3,1.01784,-4.389,0.077,0.0,0,0,3.9729735739759833,4.392773217232551
716377,2023-09-30,2023,1563.5230514602515,1487.0683134186506,100.45473804160088,4.905,4.25,4.7164179104477615,4.751243781094527,5.16,3.84,3.88,4.76,1,1,0,160,161,4.730769230769231,5.260869565217392,4.1,5.0,94,36,6,6,1.0216748944694856,0.0,20.2,1.01714,-1.553,-1.398,0.0,0,0,5.291106872626921,4.550943228101224
716378,2023-09-30,2023,1450.1325253768025,1488.3445216471332,-14.211996270330701,4.33,4.815,4.174129353233831,4.467661691542289,4.8,5.36,4.24,4.76,1,1,0,160,161,5.117647058823529,5.117647058823529,6.0,6.0,7,7,6,8,1.0095847346776925,0.0,22.2,1.04924,-0.236,1.339,0.0,0,0,4.340087017398186,4.509126884886592
716380,2023-09-30,2023,1469.5022852045886,1488.1921414981948,5.310143706393774,4.159203980099503,4.567164179104478,4.1840796019900495,4.3283582089552235,4.6,3.4,4.48,5.12,1,1,0,161,161,4.714285714285714,3.8059701492537314,5.25,3.6,4,57,15,6,0.9612489591254292,0.0,20.8,1.0354,-1.15,1.992,0.0,0,0,3.8455351377502045,4.081971149808052
716381,2023-09-30,2023,1477.0960344201515,1602.947215198617,-101.8511807784655,4.248756218905473,4.45273631840796,5.402985074626866,4.358208955223881,3.48,5.36,5.64,4.0,1,1,0,161,161,4.75,3.269230769230769,6.0,1.3,2,68,15,7,0.9542095936293057,0.0,16.7,1.01653,3.841,-0.269,0.1,0,0,3.926459542159067,5.101430925636474
716383,2023-09-30,2023,1550.8058242819855,1570.5599237044435,4.245900577541988,4.565,4.16,5.105,4.16,4.68,4.16,4.84,4.68,1,1,0,160,160,4.473684210526316,3.6470588235294117,5.3,2.4285714285714284,47,7,7,15,0.9714032759231405,0.0,21.6,1.02837,2.801,0.751,0.0,1,0,4.099408171353513,4.584332686694345
716393,2023-09-30,2023,1507.3416997587892,1548.5474074108538,-17.205707652064575,4.399014778325123,4.448275862068965,4.815,4.415,4.6,3.4,4.92,4.48,0,0,0,163,160,4.274193548387097,3.910891089108911,3.8,5.2,52,91,0,0,0.9193728084191726,0.0,20.3,1.01784,-4.389,0.077,0.0,0,0,3.967941584684606,4.37589754296891
716393,2023-09-30,2023,1507.3416997587892,1548.5474074108538,-17.205707652064575,4.399014778325123,4.448275862068965,4.815,4.415,4.6,3.4,4.92,4.48,0,0,0,163,160,4.46875,4.5,4.6,4.5,54,0,7,5,0.9193728084191726,0.0,20.3,1.01784,-4.389,0.077,0.0,0,0,3.967941584684606,4.37589754296891
716352,2023-10-01,2023,1406.61341978918,1511.8108168647457,-81.19739707556573,4.212871287128713,5.173267326732673,4.233830845771144,4.343283582089552,4.92,5.28,3.8,4.28,1,1,0,162,161,4.593406593406593,4.541666666666667,4.9,4.2,81,14,5,5,1.0536519513897464,0.0,31.4,1.08839,0.714,-2.49,0.0,0,0,4.28431149358994,5.128414101719918
716353,2023-10-01,2023,1464.0924030957162,1471.5791986241888,16.513204471527388,4.455445544554456,5.014851485148514,4.762376237623762,4.955445544554456,4.24,5.52,5.44,5.88,1,1,0,162,162,4.255813953488372,4.527272727272727,5.9,5.1,76,45,5,5,0.9780180871729302,0.0,27.9,1.05984,-1.798,-1.737,0.0,0,0,4.798530071856207,5.190583134869911
716354,2023-10-01,2023,1597.5410140557733,1432.302128707534,189.23888534823936,5.562189054726368,4.407960199004975,4.334975369458128,5.039408866995074,5.96,6.24,4.16,5.6,1,1,0,161,163,4.8125,4.384615384615385,5.333333333333333,4.0,6,3,15,7,1.0334122634139244,0.0,27.1,1.07775,-0.634,2.983,0.0,0,0,6.437043427842688,4.388189722098694
716355,2023-10-01,2023,1511.7063708817864,1544.1827362878566,-8.476365406070272,4.431372549019608,4.446078431372549,4.810945273631841,4.447761194029851,4.8,3.44,4.92,4.84,1,1,0,164,161,4.411764705882353,5.1,4.285714285714286,5.7,7,10,7,15,0.9213330671097388,0.0,24.4,1.03263,-4.366,1.089,0.0,0,0,4.035374721406477,4.3793704236815465
716356,2023-10-01,2023,1412.1371026893428,1540.3080891919312,-104.17098650258845,4.079601990049751,5.069651741293533,4.626865671641791,4.114427860696518,3.2,5.32,5.56,3.56,1,1,0,161,161,5.7407407407407405,4.5625,7.2,4.666666666666667,44,6,5,15,1.0054544098249236,0.0,24.7,1.05218,-2.861,1.521,0.0,0,0,3.7503959114250405,5.241008778983938
716357,2023-10-01,2023,1548.5817494535668,1572.7839985328621,-0.2022490792953704,4.567164179104478,4.174129353233831,5.114427860696518,4.164179104477612,4.6,4.12,4.88,4.6,1,1,0,161,161,4.5,4.5,4.5,4.5,0,0,5,5,0.9724729157981692,0.0,25.2,1.04019,0.709,0.815,0.0,1,0,4.109992461243678,4.613472769335163
716358,2023-10-01,2023,1500.7550378526823,1554.8583017257677,-30.103263873085325,4.601990049751244,4.641791044776119,4.970149253731344,4.36318407960199,4.44,3.84,5.36,4.44,1,1,0,161,161,4.0,4.027027027027027,1.5,4.2,2,64,15,5,1.0239074749866988,0.0,27.3,1.09319,2.709,1.38,0.0,1,0,4.568750176129219,5.249322038169723
716359,2023-10-01,2023,1406.128386520846,1534.9666757956245,-104.83828927477839,4.467661691542289,5.646766169154229,4.756218905472637,4.159203980099503,4.68,6.08,6.36,3.64,1,1,0,161,161,4.666666666666667,4.0606060606060606,5.5,4.9,2,56,15,5,1.179353478897895,0.0,28.1,1.26004,7.661,0.67,0.0,0,0,4.869921693390753,7.03871073495403
716360,2023-10-01,2023,1541.7872391664828,1528.5767762965725,37.210462869910316,4.661691542288557,4.174129353233831,5.278606965174129,4.45273631840796,4.2,4.48,5.16,5.24,1,1,0,161,161,3.8,4.488636363636363,3.8,4.2,55,78,5,4,0.9345001128877013,0.0,13.2,0.99284,-1.968,2.264,0.0,1,0,4.310596339305791,4.575642385035909
716361,2023-10-01,2023,1473.8295756090636,1483.8648510937198,13.964724515343732,4.178217821782178,4.544554455445544,4.163366336633663,4.346534653465347,4.8,3.32,4.2,5.2,1,1,0,162,162,4.469879518072289,5.019417475728155,3.6,8.0,73,93,7,5,0.9610375319732439,0.0,23.2,1.04361,-0.706,0.636,0.0,0,0,3.878484486233359,4.040766668352554
716362,2023-10-01,2023,1447.0452456087303,1491.4318014152054,-20.386555806475144,4.323383084577115,4.825870646766169,4.188118811881188,4.46039603960396,4.64,5.4,4.28,4.72,1,1,0,161,162,4.6875,5.15,5.0,4.9,6,30,9,15,1.0098633435738247,0.0,25.4,1.05806,0.166,2.374,0.0,0,0,4.327601225197741,4.535704628691263
716363,2023-10-01,2023,1478.8774679355295,1601.165781683239,-98.28831374770948,4.237623762376238,4.435643564356436,5.381188118811881,4.346534653465347,3.52,5.16,5.56,4.04,1,1,0,162,162,4.75,4.096774193548387,5.166666666666667,3.6,6,21,10,5,0.9525405896318663,0.0,18.7,1.01981,3.59,-0.763,0.0,0,0,3.8988499268505405,5.052493831504186
716364,2023-10-01,2023,1544.793984145924,1515.5252947052036,53.268689440720436,4.497512437810945,4.114427860696518,4.970149253731344,4.472636815920398,5.04,2.88,5.68,4.84,1,1,0,161,161,4.337662337662338,4.428571428571429,4.2,6.3,67,67,5,15,0.9719964315167348,0.0,27.0,1.06033,-2.38,-1.793,0.0,1,0,4.344983825526454,4.417037025021248
716365,2023-10-01,2023,1445.009084960434,1387.1541024315895,81.8549825288444,4.537313432835821,5.0049751243781095,3.791044776119403,5.45771144278607,3.64,5.24,3.52,4.92,1,1,0,161,161,4.5,5.0,4.5,5.2,0,41,5,7,1.0149069928245222,0.0,20.4,1.02901,1.859,-1.1,0.0,0,0,5.58499877433833,4.2793180768544214
