event_id,game_pk,official_date,season,market,point,entry_prob,close_prob,entry_books,close_books,entry_lead_hours,close_lead_hours,trained_through,model_prob,entry_logit,close_logit,move_logit,abs_entry_logit,leader_gap_logit,follower_gap_logit,leader_available,follower_available,entry_market_spread,month_sin,month_cos,model_gap_logit
91db3cd556adceb8b05ead0fe94e4050,662394,2022-08-22,2022,h2h,0.0,0.355638745905475,0.355638745905475,13,20,24.02,0.35,2021-10-03,0.35713801546512186,-0.5943440654482777,-0.5943440654482777,0.0,0.5943440654482777,-0.015862067160724913,0.006101017698231792,1.0,1.0,0.033556716543739706,-0.8660254037844384,-0.5000000000000004,0.006536312286269164
91db3cd556adceb8b05ead0fe94e4050,662394,2022-08-22,2022,spreads,1.5,0.4782608695652174,0.4675324675324675,11,16,24.02,0.35,2021-10-03,0.4762419392775348,-0.08701137698962969,-0.13005312824819792,-0.04304175125856824,0.08701137698962969,-0.005122516396274757,0.021841588314372412,1.0,1.0,0.038685658789252175,-0.8660254037844384,-0.5000000000000004,-0.008092483633002287
f237a1ec37b8e8c8b96f3acfc9ee6010,662594,2022-08-22,2022,h2h,0.0,0.684921588940575,0.7022614746420447,14,19,24.1,0.43,2021-10-03,0.6878046249391614,0.7764828311629235,0.8580901360235843,0.08160730486066081,0.7764828311629235,0.004144058516633464,-0.0021847560865662086,1.0,1.0,0.019378615650056052,-0.8660254037844384,-0.5000000000000004,0.01339279711783059
f237a1ec37b8e8c8b96f3acfc9ee6010,662594,2022-08-22,2022,spreads,-1.5,0.5120034919249236,0.5355765956283923,11,16,24.1,0.43,2021-10-03,0.49708169512515094,0.04802319493843072,0.14254726981558846,0.09452407487715775,0.04802319493843072,0.03898818205119898,-0.004679465721958723,1.0,1.0,0.023017193566278404,-0.8660254037844384,-0.5000000000000004,-0.05969654699388701
86db2c83df2c48dfe8a2bd2ea39602c9,663114,2022-08-22,2022,h2h,0.0,0.4013900134693288,0.3962530553995172,14,19,24.02,0.35,2021-10-03,0.3890167999752352,-0.39967672162112183,-0.42110210830165545,-0.02142538668053362,0.39967672162112183,-0.0010898657054883576,0.0002906595893393815,1.0,1.0,0.034275122459412,-0.8660254037844384,-0.5000000000000004,-0.05177021102174534
4438bc900bfe97afba45d6e17a91ad77,661600,2022-08-23,2022,h2h,0.0,0.658753709198813,0.6508692628650904,11,20,24.02,0.35,2021-10-03,0.5969286607399787,0.6577452535090293,0.6228623399218928,-0.03488291358713658,0.6577452535090293,-0.01940630944407884,0.009529431361994356,1.0,1.0,0.02137712378753931,-0.8660254037844384,-0.5000000000000004,-0.2650612102813489
4438bc900bfe97afba45d6e17a91ad77,661600,2022-08-23,2022,spreads,-1.5,0.4782608695652174,0.4757785467128028,9,17,24.02,0.35,2021-10-03,0.4146375537273467,-0.08701137698962969,-0.09696170784279762,-0.009950330853167932,0.08701137698962969,-0.005122516396274757,0.0,1.0,1.0,0.023862002549982386,-0.8660254037844384,-0.5000000000000004,-0.25781507055502756
4438bc900bfe97afba45d6e17a91ad77,661600,2022-08-23,2022,totals,8.0,0.5,0.4782608695652174,9,11,24.02,0.35,2021-10-03,0.5372336614264259,0.0,-0.08701137698962969,-0.08701137698962969,0.0,0.0,0.0,1.0,1.0,0.02848779824994635,-0.8660254037844384,-0.5000000000000004,0.14921086517840967
c0adc380de58a9066e97f1cdff119693,661858,2022-08-23,2022,h2h,0.0,0.6156868347739124,0.6102055279943301,11,20,24.1,0.43,2021-10-03,0.6201638824567602,0.471280694491569,0.4481762262012138,-0.02310446829035523,0.471280694491569,-0.003929278139889358,0.0011840614019751339,1.0,1.0,0.015127386286950428,-0.8660254037844384,-0.5000000000000004,0.018963185088736068
c0adc380de58a9066e97f1cdff119693,661858,2022-08-23,2022,spreads,-1.5,0.4088983662453711,0.4163955757970071,10,16,24.1,0.43,2021-10-03,0.4236197581363001,-0.36852133987344243,-0.33758768570507897,0.030933654168363467,0.36852133987344243,0.002776540595169852,-0.002777945944394844,1.0,1.0,0.02430589206563416,-0.8660254037844384,-0.5000000000000004,0.060590010871776845
c0adc380de58a9066e97f1cdff119693,661858,2022-08-23,2022,totals,7.0,0.537605535617464,0.5324675324675325,6,16,24.1,0.43,2021-10-03,0.5920124058988516,0.15070674026795874,0.13005312824819815,-0.020653612019760598,0.15070674026795874,0.028315610076832698,-0.020653612019760598,1.0,1.0,0.01788830023329291,-0.8660254037844384,-0.5000000000000004,0.2215840829796584
97fccfc31227465d377ae6fb6e1e14f2,662142,2022-08-23,2022,h2h,0.0,0.6986551552382534,0.7104527736711183,18,20,24.1,0.43,2021-10-03,0.67124316078957,0.8409020077185947,0.897584061802669,0.05668205408407434,0.8409020077185947,-0.00180091453556952,0.0,1.0,1.0,0.023844030365769542,-0.8660254037844384,-0.5000000000000004,-0.12708893767278906
97fccfc31227465d377ae6fb6e1e14f2,662142,2022-08-23,2022,spreads,-1.5,0.5217391304347826,0.5318587662337663,14,18,24.1,0.43,2021-10-03,0.45882755730761215,0.0870113769896297,0.12760794514965285,0.04059656816002315,0.0870113769896297,0.005122516396274299,0.0,1.0,1.0,0.016796760881596984,-0.8660254037844384,-0.5000000000000004,-0.2520749057615308
97fccfc31227465d377ae6fb6e1e14f2,662142,2022-08-23,2022,totals,7.5,0.4782608695652174,0.4782608695652174,9,15,24.1,0.43,2021-10-03,0.4322149844762178,-0.08701137698962969,-0.08701137698962969,0.0,0.08701137698962969,0.0,0.0,1.0,1.0,0.014202637875854685,-0.8660254037844384,-0.5000000000000004,-0.18580836258021494
0fab4702044025a14ec1c078b7978958,662213,2022-08-23,2022,h2h,0.0,0.5823742190069057,0.5656028368794326,18,19,24.1,0.43,2021-10-03,0.5043875600504129,0.3325274583301968,0.26393289224011746,-0.06859456609007936,0.3325274583301968,-0.019804401920647308,0.0,1.0,1.0,0.023947881115973457,-0.8660254037844384,-0.5000000000000004,-0.31497676763557964
0fab4702044025a14ec1c078b7978958,662213,2022-08-23,2022,spreads,-1.5,0.4056890857279241,0.3943253410687576,14,15,24.1,0.43,2021-10-03,0.3310900080172645,-0.38181553959575587,-0.4291666681383861,-0.04735112854263024,0.38181553959575587,-0.01053715541991368,0.010516253777918594,1.0,1.0,0.02062241852995461,-0.8660254037844384,-0.5000000000000004,-0.3214437043929925
8dcbd5b65efb0625bc69ff192f85fafd,662339,2022-08-23,2022,h2h,0.0,0.44367330597627325,0.4209158935984134,18,20,24.1,0.43,2021-10-03,0.4734960561660982,-0.2262672066231333,-0.31901469246344094,-0.09274748584030765,0.2262672066231333,-0.0027898598265892194,0.002788983284380986,1.0,1.0,0.021462970551536065,-0.8660254037844384,-0.5000000000000004,0.12015196789525293
8dcbd5b65efb0625bc69ff192f85fafd,662339,2022-08-23,2022,spreads,1.5,0.5943109142720759,0.5676780123188866,14,16,24.1,0.43,2021-10-03,0.6050863683200861,0.381815539595756,0.27238372579458064,-0.10943181380117534,0.381815539595756,0.01053715541991379,-0.010516253777919093,1.0,1.0,0.029349090067447126,-0.8660254037844384,-0.5000000000000004,0.04488857878210206
8dcbd5b65efb0625bc69ff192f85fafd,662339,2022-08-23,2022,totals,7.0,0.5255103110117859,0.5217391304347826,12,10,24.1,0.43,2021-10-03,0.6847560569184958,0.10212992391329524,0.0870113769896297,-0.015118546923665543,0.10212992391329524,-0.010548924984997293,0.009071593650406759,1.0,1.0,0.01072840203274994,-0.8660254037844384,-0.5000000000000004,0.6735859680395844
ce6cfb8a99c28808e973cb40fd6b0b7f,662383,2022-08-23,2022,h2h,0.0,0.2968990543215306,0.29373272336081757,11,20,24.02,0.35,2021-10-03,0.34269854217662427,-0.8621082776273666,-0.8773234950214877,-0.015215217394121017,0.8621082776273666,-0.011110739992517438,0.0031172396388901014,1.0,1.0,0.021939610665087206,-0.8660254037844384,-0.5000000000000004,0.2108166994007351
ce6cfb8a99c28808e973cb40fd6b0b7f,662383,2022-08-23,2022,spreads,1.5,0.4176257809930944,0.4176257809930944,9,15,24.02,0.35,2021-10-03,0.47214684409346286,-0.3325274583301967,-0.3325274583301967,0.0,0.3325274583301967,0.009524207429195464,-0.010743275797770402,1.0,1.0,0.023947881115973402,-0.8660254037844384,-0.5000000000000004,0.2209993746863965
c2356054223214f7ef992c92aa78b508,662605,2022-08-23,2022,h2h,0.0,0.5736776932602158,0.5799637479085332,17,19,24.1,0.43,2021-10-03,0.5425424984202826,0.2968720798226172,0.3226245759250322,0.02575249610241498,0.2968720798226172,0.0,0.0022610122385976483,1.0,1.0,0.024451055290500734,-0.8660254037844384,-0.5000000000000004,-0.12628964705321896
c2356054223214f7ef992c92aa78b508,662605,2022-08-23,2022,spreads,-1.5,0.3862958997656183,0.4014598540145985,13,15,24.1,0.43,2021-10-03,0.3308565868250028,-0.4629092350469505,-0.39938606203178245,0.06352317301516802,0.4629092350469505,0.0,0.0009503187794412948,1.0,1.0,0.01924070079514051,-0.8660254037844384,-0.5000000000000004,-0.24140416252135333
c2356054223214f7ef992c92aa78b508,662605,2022-08-23,2022,totals,7.0,0.5174644212297017,0.5108342361863488,12,16,24.1,0.43,2021-10-03,0.5062108760161442,0.06988611508455807,0.043343729216472,-0.02654238586808607,0.06988611508455807,0.02169488384373988,-0.01948904308128694,1.0,1.0,0.013185155616207367,-0.8660254037844384,-0.5000000000000004,-0.04504133311807841
5c8d2c89dce19e408108b5066dbfc644,662668,2022-08-23,2022,h2h,0.0,0.4656089869925108,0.4675324675324675,16,19,24.1,0.43,2021-10-03,0.5151966800460431,-0.13778160691321759,-0.13005312824819792,0.007728478665019661,0.13778160691321759,-0.014978144631680679,0.0019800657541556854,1.0,1.0,0.024926133514660165,-0.8660254037844384,-0.5000000000000004,0.1985870548510877
5c8d2c89dce19e408108b5066dbfc644,662668,2022-08-23,2022,spreads,1.5,0.5875953888618283,0.5917728943458199,13,15,24.1,0.43,2021-10-03,0.6358604900261032,0.35403366355116045,0.3712992858178369,0.01726562226667644,0.35403366355116045,0.011711135727111577,-0.015139128553994463,1.0,1.0,0.018273986117458785,-0.8660254037844384,-0.5000000000000004,0.20340845705526395
65a278211fcbb76fc1c891b28ee64fd4,662876,2022-08-23,2022,h2h,0.0,0.5306745238345786,0.5133250780990525,17,20,24.1,0.43,2021-10-03,0.4597549083483007,0.12285237706261559,0.05331293628446017,-0.06953944077815542,0.12285237706261559,-0.030718483676711594,0.0,1.0,1.0,0.018628575400549185,-0.8660254037844384,-0.5000000000000004,-0.2841817475285437
65a278211fcbb76fc1c891b28ee64fd4,662876,2022-08-23,2022,spreads,-1.5,0.3826322930800542,0.3812824956672443,13,9,24.1,0.43,2021-10-03,0.3267066372964579,-0.47839034801283714,-0.4841082354272778,-0.005717887414440681,0.47839034801283714,-0.039220713153281184,0.0022651430262717875,1.0,1.0,0.0137101237722691,-0.8660254037844384,-0.5000000000000004,-0.24472815504878237
056d0c21267ce4bea67516d8ff033a1d,662914,2022-08-23,2022,h2h,0.0,0.336479636427198,0.3401989022335742,11,20,24.1,0.43,2021-10-03,0.37218705932611684,-0.6790219130079339,-0.6624079694498314,0.01661394355810253,0.6790219130079339,-0.007650678441528336,0.006982453841868352,1.0,1.0,0.02624017132208578,-0.8660254037844384,-0.5000000000000004,0.15617623161783678
056d0c21267ce4bea67516d8ff033a1d,662914,2022-08-23,2022,spreads,1.5,0.4675324675324675,0.4675324675324675,9,18,24.1,0.43,2021-10-03,0.5010785132204907,-0.13005312824819792,-0.13005312824819792,0.0,0.13005312824819792,-0.005748412910863976,0.0,1.0,1.0,0.03183657845468518,-0.8660254037844384,-0.5000000000000004,0.13436718782093465
1231d2f5777fc7246a838f78f00d0b9b,663461,2022-08-23,2022,h2h,0.0,0.4176257809930944,0.447405997144217,11,20,24.02,0.35,2021-10-03,0.48998802220581505,-0.3325274583301967,-0.21115710643384203,0.12137035189635467,0.3325274583301967,0.0069009970847392355,-0.007803501321299533,1.0,1.0,0.023947881115973402,-0.8660254037844384,-0.5000000000000004,0.2924741933446358
1231d2f5777fc7246a838f78f00d0b9b,663461,2022-08-23,2022,spreads,1.5,0.552594002855783,0.5753264943068277,9,16,24.02,0.35,2021-10-03,0.6346639173200935,0.21115710643384195,0.3036170440441825,0.09245993761034055,0.21115710643384195,-0.033155210784403644,0.0,1.0,1.0,0.02648837173056029,-0.8660254037844384,-0.5000000000000004,0.34112078389112227
1231d2f5777fc7246a838f78f00d0b9b,663461,2022-08-23,2022,totals,7.5,0.5108342361863488,0.4763948497854076,5,17,24.02,0.35,2021-10-03,0.539414652933231,0.043343729216472,-0.09449084342092302,-0.13783457263739501,0.043343729216472,0.0,0.0,0.0,1.0,0.010834236186348822,-0.8660254037844384,-0.5000000000000004,0.11464267219262345
400bccc412f22c20e25c809e1ba1debb,661857,2022-08-24,2022,h2h,0.0,0.6890707200719153,0.7157719917513579,16,20,24.1,0.43,2021-10-03,0.5881351741517581,0.7957784167689048,0.9235849069721921,0.12780649020328727,0.7957784167689048,0.023898960956580062,-0.0008485418990171745,1.0,1.0,0.04438454751463594,-0.8660254037844384,-0.5000000000000004,-0.439516810191303
400bccc412f22c20e25c809e1ba1debb,661857,2022-08-24,2022,spreads,-1.5,0.5053020020359688,0.5324675324675325,11,17,24.1,0.43,2021-10-03,0.38177608518965134,0.021208803108311074,0.13005312824819815,0.10884432513988707,0.021208803108311074,-0.07397989415605007,0.0,1.0,1.0,0.025193203949544385,-0.8660254037844384,-0.5000000000000004,-0.5032252443228893
400bccc412f22c20e25c809e1ba1debb,661857,2022-08-24,2022,totals,7.0,0.4902508770549801,0.4891657638136511,14,18,24.1,0.43,2021-10-03,0.5449682951935417,-0.03900143482380055,-0.04334372921647221,-0.0043422943926716626,0.03900143482380055,-0.0043422943926716626,0.004341926773642341,1.0,1.0,0.021444660903445767,-0.8660254037844384,-0.5000000000000004,0.21936195642140557
530acbac9b75b18fbef306003cb0ebfc,662144,2022-08-24,2022,h2h,0.0,0.7287651547185591,0.7340554684290062,8,20,24.1,0.43,2021-10-03,0.7136842515617281,0.988366499581929,1.0152968367178747,0.026930337135945726,0.988366499581929,0.009116776233066837,-0.009477447632233571,1.0,1.0,0.03785475158854468,-0.8660254037844384,-0.5000000000000004,-0.07502107711731343
530acbac9b75b18fbef306003cb0ebfc,662144,2022-08-24,2022,spreads,-1.5,0.5627721335268505,0.5711159737417943,3,15,24.1,0.43,2021-10-03,0.5426967401629308,0.25242031725178354,0.2864057480921762,0.03398543084039268,0.25242031725178354,0.0,0.0,0.0,1.0,0.01813396763066233,-0.8660254037844384,-0.5000000000000004,-0.08121640198405794
0d04f0b05a4a575e2f5a4661847aa07d,662338,2022-08-24,2022,h2h,0.0,0.47823185827015324,0.4702393560686294,6,19,24.05,0.38,2021-10-03,0.4535474752250841,-0.087127642246416,-0.11918345601129461,-0.03205581376487861,0.087127642246416,-0.0025611245424893847,0.016006843779036453,1.0,1.0,0.03351988650120058,-0.8660254037844384,-0.5000000000000004,-0.0992198398379378
0d04f0b05a4a575e2f5a4661847aa07d,662338,2022-08-24,2022,spreads,1.5,0.6140350877192983,0.61386959397684,3,16,24.05,0.38,2021-10-03,0.5922140122530083,0.4643056081310979,0.4636073660816438,-0.0006982420494540675,0.4643056081310979,0.0,0.0,0.0,1.0,0.017532622912195484,-0.8660254037844384,-0.5000000000000004,-0.09118002834014566
0d04f0b05a4a575e2f5a4661847aa07d,662338,2022-08-24,2022,totals,7.0,0.4759806081974437,0.46814123376623373,3,16,24.05,0.38,2021-10-03,0.6555825597324327,-0.09615157657251691,-0.12760794514965285,-0.031456368577135935,0.09615157657251691,0.004570577644218851,-0.03390155167568101,1.0,1.0,0.010728402032749884,-0.8660254037844384,-0.5000000000000004,0.7398214102534466
3815783d5ee0f91fd3abb7a744816f65,662640,2022-08-24,2022,h2h,0.0,0.4675324675324675,0.4572564612326044,16,19,24.1,0.43,2021-10-03,0.43614851773437335,-0.13005312824819792,-0.17139248626176423,-0.04133935801356631,0.13005312824819792,-0.005748412910863976,0.0,1.0,1.0,0.03830511591816621,-0.8660254037844384,-0.5000000000000004,-0.12675493690547923
3815783d5ee0f91fd3abb7a744816f65,662640,2022-08-24,2022,spreads,1.5,0.5985401459854015,0.5936745003294531,13,15,24.1,0.43,2021-10-03,0.5792002786804838,0.3993860620317824,0.3791766282040772,-0.02020943382770518,0.3993860620317824,0.027447116541358618,0.0,1.0,1.0,0.015873457070839536,-0.8660254037844384,-0.5000000000000004,-0.07989473897292088
3815783d5ee0f91fd3abb7a744816f65,662640,2022-08-24,2022,totals,7.5,0.4956702459300312,0.4773278596753125,9,16,24.1,0.43,2021-10-03,0.5562636069788622,-0.01731944920018042,-0.09075079312132069,-0.07343134392114026,0.01731944920018042,0.01731944920018042,-0.04785033947507685,1.0,1.0,0.02360515021459242,-0.8660254037844384,-0.5000000000000004,0.24333106766076243
4ae6c2db7653d9db9101431680fa1023,662799,2022-08-24,2022,h2h,0.0,0.6712701808986579,0.6769782635309138,17,20,24.1,0.43,2021-10-03,0.588614977426839,0.7139355151808844,0.7399195488240549,0.02598403364317048,0.7139355151808844,0.0056723531504042635,0.0,1.0,1.0,0.03661020833421735,-0.8660254037844384,-0.5000000000000004,-0.3556928044159892
4ae6c2db7653d9db9101431680fa1023,662799,2022-08-24,2022,spreads,-1.5,0.4891657638136511,0.5,15,18,24.1,0.43,2021-10-03,0.39879388874233285,-0.04334372921647221,0.0,0.04334372921647221,0.04334372921647221,-0.003176286418420715,0.0,1.0,1.0,0.01872554984496,-0.8660254037844384,-0.5000000000000004,-0.3671493798561794
083e25f19f331a8a5040f09fb895fd6f,663460,2022-08-24,2022,h2h,0.0,0.46949508188040295,0.486051922323835,16,20,24.02,0.35,2021-10-03,0.4670034748076732,-0.12217140537069265,-0.05580678990725202,0.06636461546344063,0.12217140537069265,-0.025860204978259915,0.007877934653590199,1.0,1.0,0.03245644277104365,-0.8660254037844384,-0.5000000000000004,-0.01000680109205565
083e25f19f331a8a5040f09fb895fd6f,663460,2022-08-24,2022,spreads,1.5,0.6023138105567607,0.6010123379371286,10,16,24.02,0.35,2021-10-03,0.5965318608622436,0.4151153639403263,0.4096849690744434,-0.0054303948658828705,0.4151153639403263,-0.08258790561012946,0.0,1.0,1.0,0.03634328532584996,-0.8660254037844384,-0.5000000000000004,-0.024080234163480263
5b0420cb56239978dc48c539d06dd634,661604,2022-08-25,2022,h2h,0.0,0.7287248691820435,0.7528441000476516,11,20,24.02,0.35,2021-10-03,0.7395457791537431,0.988162703502812,1.113838856497484,0.12567615299467194,0.988162703502812,0.0,-0.012389702833538463,1.0,1.0,0.02677239072259696,-0.8660254037844384,-0.5000000000000004,0.055446372246174436
5b0420cb56239978dc48c539d06dd634,661604,2022-08-25,2022,spreads,-1.5,0.5711159737417943,0.6053959333257114,9,14,24.02,0.35,2021-10-03,0.570257802424657,0.2864057480921762,0.4279997798809623,0.1415940317887861,0.2864057480921762,0.01046633173044098,0.0,1.0,1.0,0.029000760818969407,-0.8660254037844384,-0.5000000000000004,-0.0035026929269167395
5b0420cb56239978dc48c539d06dd634,661604,2022-08-25,2022,totals,8.5,0.4891657638136511,0.4782608695652174,9,9,24.02,0.35,2021-10-03,0.5068571769633644,-0.04334372921647221,-0.08701137698962969,-0.04366764777315747,0.04334372921647221,-0.0015881148822085994,0.0,1.0,1.0,0.011627906976744207,-0.8660254037844384,-0.5000000000000004,0.07077415689317385
2f3565a2c765d44108d519052d42b430,662141,2022-08-25,2022,h2h,0.0,0.4695642695036975,0.4782608695652174,10,19,24.1,0.43,2021-10-03,0.45756105942814385,-0.12189362326023691,-0.08701137698962969,0.03488224627060722,0.12189362326023691,0.012998078782171726,-0.008159504987961017,1.0,1.0,0.03389905865139381,-0.8660254037844384,-0.5000000000000004,-0.04827156483758675
92ffd75a9f6a84fa6390d37212fdf1d8,662337,2022-08-25,2022,h2h,0.0,0.3339852565066947,0.34072259651738057,19,20,24.1,0.43,2021-10-03,0.37052010384955836,-0.690214957865816,-0.6600757457698381,0.03013921209597792,0.690214957865816,0.0035423664163537483,-0.0013105219771063492,1.0,1.0,0.018709321922529776,-0.8660254037844384,-0.5000000000000004,0.16022874577626767
92ffd75a9f6a84fa6390d37212fdf1d8,662337,2022-08-25,2022,spreads,1.5,0.4572564612326044,0.4633693278082834,15,17,24.1,0.43,2021-10-03,0.4956279866626534,-0.17139248626176423,-0.1467856762544669,0.024606810007297336,0.17139248626176423,-0.006288690975688405,0.012054546545654438,1.0,1.0,0.010526624149024,-0.8660254037844384,-0.5000000000000004,0.1539039871913881
92ffd75a9f6a84fa6390d37212fdf1d8,662337,2022-08-25,2022,totals,7.5,0.4782608695652174,0.5043297540699688,10,18,24.1,0.43,2021-10-03,0.6346288926128804,-0.08701137698962969,0.01731944920018027,0.10433082618980996,0.08701137698962969,0.0477393146361008,0.0,1.0,1.0,0.021739130434782594,-0.8660254037844384,-0.5000000000000004,0.6391382143322113
bbd59ddabb82357548b9ef3e4c8b4d2b,662433,2022-08-25,2022,h2h,0.0,0.7720860518427086,0.7867435158501441,12,20,24.1,0.43,2021-10-03,0.7168316910021103,1.2201278725796956,1.3054067019807902,0.08527882940109466,1.2201278725796956,0.01684091888291883,-0.008186898604583215,1.0,1.0,0.024359075562912835,-0.8660254037844384,-0.5000000000000004,-0.29132825242067806
bbd59ddabb82357548b9ef3e4c8b4d2b,662433,2022-08-25,2022,spreads,-1.5,0.5985401459854015,0.6311245423501406,9,14,24.1,0.43,2021-10-03,0.5339715723412297,0.3993860620317824,0.5370441421192154,0.13765808008743297,0.3993860620317824,-0.002709459956697524,0.0,1.0,1.0,0.024194070554386493,-0.8660254037844384,-0.5000000000000004,-0.26329009562928385
bbd59ddabb82357548b9ef3e4c8b4d2b,662433,2022-08-25,2022,totals,7.0,0.5108342361863488,0.4801762114537444,9,17,24.1,0.43,2021-10-03,0.6207734613091873,0.043343729216472,-0.07933674223652132,-0.12268047145299332,0.043343729216472,0.0015881148822084329,0.0,1.0,1.0,0.011627906976744207,-0.8660254037844384,-0.5000000000000004,0.44948873562803665
9e7699ce3b1f42f2833cc765cd578261,662711,2022-08-25,2022,h2h,0.0,0.624188588998975,0.5988718270134754,13,20,24.1,0.43,2021-10-03,0.6515360079910799,0.5073650975915446,0.4007665873266103,-0.10659851026493428,0.5073650975915446,0.0,0.00032002151490029274,1.0,1.0,0.012211246791631103,-0.8660254037844384,-0.5000000000000004,0.11843266473477043
9e7699ce3b1f42f2833cc765cd578261,662711,2022-08-25,2022,spreads,-1.5,0.447405997144217,0.41444605995030903,11,16,24.1,0.43,2021-10-03,0.4692641245556809,-0.21115710643384203,-0.34561547196949005,-0.13445836553564802,0.21115710643384203,0.0,0.01659093120089189,1.0,1.0,0.0200479097921602,-0.8660254037844384,-0.5000000000000004,0.08805839394263344
9e7699ce3b1f42f2833cc765cd578261,662711,2022-08-25,2022,totals,8.5,0.4891657638136511,0.4891657638136511,7,18,24.1,0.43,2021-10-03,0.4883263042994259,-0.04334372921647221,-0.04334372921647221,0.0,0.04334372921647221,0.06066317841665248,0.0,1.0,1.0,0.015163990256317705,-0.8660254037844384,-0.5000000000000004,-0.00335954081453442
655f6e0e401c4d9f8a51a8d19db377a8,663172,2022-08-25,2022,h2h,0.0,0.3952868480038771,0.3806490716851925,11,20,24.1,0.43,2021-10-03,0.4449123456841314,-0.4251425178386605,-0.486794160865301,-0.061651643026640446,0.4251425178386605,0.0,-0.0170125483297503,1.0,1.0,0.01750739484730901,-0.8660254037844384,-0.5000000000000004,0.20389376763169448
655f6e0e401c4d9f8a51a8d19db377a8,663172,2022-08-25,2022,spreads,1.5,0.5064069707842132,0.4926442529340971,10,18,24.1,0.43,2021-10-03,0.5744844945843827,0.02562928594974201,-0.029425111192714456,-0.05505439714245647,0.02562928594974201,0.0022587455900937234,-0.02562928594974201,1.0,1.0,0.036948439971321634,-0.8660254037844384,-0.5000000000000004,0.27454243375636556
e5846d468ecd21d5bae8a0abc6704122,663459,2022-08-25,2022,h2h,0.0,0.5108342361863488,0.4769828064337215,11,20,24.02,0.35,2021-10-03,0.5140505918907796,0.043343729216472,-0.09213389338590444,-0.13547762260237645,0.043343729216472,0.0031762864184209094,0.0,1.0,1.0,0.013806287170773035,-0.8660254037844384,-0.5000000000000004,0.012873439256902104
e5846d468ecd21d5bae8a0abc6704122,663459,2022-08-25,2022,spreads,1.5,0.6288072127435486,0.5985401459854015,6,16,24.02,0.35,2021-10-03,0.6520379171435492,0.5271031418564874,0.3993860620317824,-0.12771707982470504,0.5271031418564874,-0.07487011495965873,0.0037286301181594927,1.0,1.0,0.023181195732605908,-0.8660254037844384,-0.5000000000000004,0.10090605697821842
9a7b2b4534972d39fcaed54480d54cfc,661189,2022-08-26,2022,h2h,0.0,0.5874888174679435,0.5885874133165986,13,20,24.1,0.43,2021-10-03,0.55221223887731,0.35359389716413503,0.35812887995834103,0.0045349827942059995,0.35359389716413503,0.0,0.0045349827942059995,1.0,1.0,0.021110310881949923,-0.8660254037844384,-0.5000000000000004,-0.1439808067320816
9a7b2b4534972d39fcaed54480d54cfc,661189,2022-08-26,2022,spreads,-1.5,0.4124046111381718,0.4014598540145985,11,16,24.1,0.43,2021-10-03,0.3426133016657866,-0.35403366355116006,-0.39938606203178245,-0.04535239848062239,0.35403366355116006,-0.005060227374882376,0.0,1.0,1.0,0.014753743638076355,-0.8660254037844384,-0.5000000000000004,-0.2976363529457121
9a7b2b4534972d39fcaed54480d54cfc,661189,2022-08-26,2022,totals,7.5,0.5,0.4782608695652174,11,17,24.1,0.43,2021-10-03,0.4401603425729859,0.0,-0.08701137698962969,-0.08701137698962969,0.0,0.0,0.0,1.0,1.0,0.024023948210969592,-0.8660254037844384,-0.5000000000000004,-0.24051134123896958
36c8f66f36a05c8583f6362b1d57102d,661445,2022-08-26,2022,h2h,0.0,0.6166125078387776,0.6022416418991853,13,19,24.1,0.43,2021-10-03,0.5256802134629205,0.4751945938127051,0.414814082823798,-0.06038051098890712,0.4751945938127051,0.0,-0.0027298379191609823,1.0,1.0,0.022678235519489442,-0.8660254037844384,-0.5000000000000004,-0.3723832745122148
36c8f66f36a05c8583f6362b1d57102d,661445,2022-08-26,2022,spreads,-1.5,0.447405997144217,0.4210104250200481,11,15,24.1,0.43,2021-10-03,0.3590313946307255,-0.21115710643384203,-0.3186268763012024,-0.10746976986736037,0.21115710643384203,0.0,0.0,1.0,1.0,0.03192408040274869,-0.8660254037844384,-0.5000000000000004,-0.36841353681475897
36c8f66f36a05c8583f6362b1d57102d,661445,2022-08-26,2022,totals,8.5,0.5108342361863488,0.4891657638136511,10,17,24.1,0.43,2021-10-03,0.5588428145778492,0.043343729216472,-0.04334372921647221,-0.0866874584329442,0.043343729216472,0.0015881148822084329,0.0,1.0,1.0,0.022462143163093085,-0.8660254037844384,-0.5000000000000004,0.1931232725480635
5c9411415e1e30290bf121307411126b,661704,2022-08-26,2022,h2h,0.0,0.6166125078387776,0.6252015045674368,12,20,24.05,0.38,2021-10-03,0.5967270953375619,0.4751945938127051,0.5116854690468255,0.03649087523412042,0.4751945938127051,0.0,-0.0027298379191609823,1.0,1.0,0.016959799818633603,-0.8660254037844384,-0.5000000000000004,-0.08334822721922241
5c9411415e1e30290bf121307411126b,661704,2022-08-26,2022,spreads,-1.5,0.447405997144217,0.4591877127701685,10,17,24.05,0.38,2021-10-03,0.40872488648970823,-0.21115710643384203,-0.16361315819733924,0.04754394823650279,0.21115710643384203,0.0,0.0,1.0,1.0,0.029093377050166513,-0.8660254037844384,-0.5000000000000004,-0.15808202720849682
