game_pk,event_id,official_date,commence_time,home_team,away_team,yrfi,market_prob_yrfi,market_books,provider_events,season,home_elo,away_elo,elo_diff,home_off,home_def,away_off,away_def,home_recent_off,home_recent_def,away_recent_off,away_recent_def,home_rest,away_rest,rest_diff,home_games_played,away_games_played,home_sp_rate,away_sp_rate,home_sp_recent,away_sp_recent,home_sp_starts,away_sp_starts,home_sp_rest,away_sp_rest,home_sp_k_rate,away_sp_k_rate,home_sp_bb_rate,away_sp_bb_rate,home_sp_hr_rate,away_sp_hr_rate,home_sp_depth,away_sp_depth,home_bp_rate,away_bp_rate,home_bp_workload,away_bp_workload,park_factor,elevation_km,ump_run_rate,ump_k_rate,temp_c,air_density_index,wind_out_to_center_ms,wind_left_to_right_ms,precip_mm,roof_retractable,roof_dome,expected_home_runs_prior,expected_away_runs_prior,feature_date,market_logit
745187,ed7a1b537e383e8eb44d058c7f950b0c,2024-05-03,2024-05-04T00:15:00Z,St. Louis Cardinals,Chicago White Sox,1.0,0.4603905381806636,3,1,2024,1470.461703903656,1399.9697861864329,94.49191771722326,4.125038037730591,4.549716072825422,3.796634254107313,4.970913476394525,3.472689571963212,4.613279352344666,3.1054555273702213,5.658858709240605,2,2,0,31,31,4.020833333333333,5.164179104477612,2.5,5.8,86,57,6,15,0.2528557920626538,0.1809154032905818,0.087499751991175,0.1179770082158024,0.0214422153121182,0.0279335310338647,16.127906976744185,15.75438596491228,4.340379256617651,4.871208921355732,6.0,12.0,0.9762401394225424,0.14021,-0.0214797715362085,-0.4514951367700028,22.7,1.05171,-1.526,0.324,0.0,0,0,4.448445846414897,3.747375416322209,2024-05-03,-0.1587705337215504
745589,60796aefb9947785f3bf8d48955c51bf,2024-05-03,2024-05-03T22:40:00Z,Philadelphia Phillies,San Francisco Giants,0.0,0.4310344827586207,3,1,2024,1544.7485141813172,1479.5917369423196,89.15677723899762,4.555307811966378,4.1741895170797285,4.262540638439414,4.584887162275966,4.776188133069356,3.2801851607145225,3.5494793708153862,4.064420796309767,2,1,1,32,32,4.419642857142857,4.875,3.6,5.7,102,14,7,6,0.2740269388133278,0.2167042142863668,0.059968214336927,0.12949775110161,0.0333185774981951,0.0225779349113687,18.19607843137255,12.928571428571429,4.751358639515736,4.358709229054718,12.0,33.0,1.0127423163793436,0.0060999999999999,0.1425024656239042,0.21396235950019,14.4,0.99518,-0.781,-4.432,0.0,0,0,4.700378417200743,4.004304901296505,2024-05-03,-0.2776317365982792
745665,372a74efa17f9cbb0fd06a7bcd5fda74,2024-05-03,2024-05-04T01:40:00Z,Oakland Athletics,Miami Marlins,0.0,0.4591877127701685,3,1,2024,1423.6997306629582,1453.8022649362354,-6.102534273277115,3.905909987393513,4.364702754345371,4.169056309477846,5.006434055838205,3.422886214401621,3.5331734371616594,3.7540504461078648,4.935265780397714,2,1,1,32,33,4.982758620689655,5.23404255319149,4.3,6.3,48,37,6,5,0.2056432753096305,0.181069153364665,0.0935753880167716,0.111293388867417,0.0402443060581964,0.0416554043177382,15.79591836734694,12.54054054054054,4.877035116732111,4.623098197694158,9.0,27.0,0.952128070930542,0.0030499999999999,-0.0562623567846447,-0.1392171305123142,17.7,1.01551,2.762,4.095,0.0,0,0,4.137457886367326,3.850129073218543,2024-05-03,-0.16361315819733924
745756,64a26f38bc1c0dce9d4239cb4d3fb2fb,2024-05-03,2024-05-03T23:05:00Z,New York Yankees,Detroit Tigers,0.0,0.4745762711864407,3,1,2024,1526.368738772452,1491.9529207998623,58.41581797258959,4.636549393654416,4.120040874030627,4.388885982390838,4.240568136064561,5.055018091610981,3.711756135912462,4.303686499422209,4.306498063849441,1,2,-1,33,31,3.887755102040817,4.242424242424242,4.4,3.3,88,23,5,7,0.2134163707438047,0.2372023014763112,0.0823972265724902,0.0929827613382884,0.0241631836417401,0.0287165299313793,16.280898876404493,15.652173913043478,3.805004297546492,4.491047420691224,20.0,9.0,0.9555333617806028,0.01676,0.4526693465333391,-0.4804425102156067,14.5,0.99446,-0.87,-3.246,0.0,0,0,4.174959601119054,3.839628124598825,2024-05-03,-0.10178269430994223
745914,87b1c1cb3a18f0cbd509a5e532b155cb,2024-05-03,2024-05-04T00:10:00Z,Minnesota Twins,Boston Red Sox,0.0,0.4894599266410894,3,1,2024,1527.382023127382,1509.541717356811,41.84030577057092,4.619368988282664,4.3996618473899645,4.52524739603683,3.9688239726343744,5.020597664700226,4.376412542905858,4.6053895701267535,3.633837048417876,2,1,1,30,32,4.261904761904762,4.425925925925926,3.8,3.3,32,44,6,5,0.2103285811239922,0.2402774916017746,0.0605727738562967,0.0922781449893664,0.0291519075997123,0.0222638019987183,14.5,15.045454545454543,4.420299613284847,4.862193177483537,9.0,20.0,0.9904084887768576,0.25237,-0.1055620358570532,-0.1139444557446118,19.7,1.04943,-0.783,-1.938,0.0,0,0,4.035025948660324,4.381910125841293,2024-05-03,-0.04216654006075959
746152,9cd4bb742369669fe5d9ad6247bae310,2024-05-03,2024-05-04T02:10:00Z,Los Angeles Dodgers,Atlanta Braves,1.0,0.5178316690442226,3,1,2024,1580.8298421651325,1586.6230057020211,18.20683646311136,4.898408854652383,4.225873070179628,4.863126572610018,4.169052875347569,4.998545577521344,3.605055030361305,4.874063294927586,3.832180221607224,2,2,0,33,29,5.315789473684211,4.119266055045872,6.222222222222222,5.5,9,99,7,6,0.1794302723331432,0.2688555940583036,0.0999268999547923,0.112409234794537,0.0258436560921884,0.0262526019223135,13.444444444444445,16.696969696969695,3.771938907649871,4.097172281131425,9.0,12.0,0.9874807799663,0.15697,-0.1013324381379927,-0.0145385735663516,17.2,1.03653,2.222,2.467,0.0,0,0,4.481346987747188,4.509705263279378,2024-05-03,0.07135693878183225
746645,0e5a90359ef57f0f908e3ae85f49beb7,2024-05-03,2024-05-03T23:10:00Z,Cleveland Guardians,Los Angeles Angels,0.0,0.4603905381806636,3,1,2024,1512.9959978588454,1451.9464787836907,85.04951907515465,4.803236682582536,4.220005626973188,4.366712803438236,4.867748073185024,4.842365407828724,4.024154861710279,3.927166637884429,5.3498177180461495,1,2,-1,31,31,3.463414634146341,5.357142857142857,3.5,7.5,31,4,6,6,0.241301671285443,0.2382361245092244,0.0896249068991812,0.1210024164852668,0.0252268576789871,0.0260300194520371,16.774193548387096,12.5,3.9798052255912832,5.116325590340416,16.0,12.0,0.9484277446199908,0.19903,0.0257882601735861,0.1358367146661905,22.6,1.05607,1.296,-0.604,0.0,0,0,4.927808440678262,3.8838227006827206,2024-05-03,-0.1587705337215504
746890,e0736a859685f5837fbc30797fd8c2e4,2024-05-03,2024-05-03T18:20:00Z,Chicago Cubs,Milwaukee Brewers,0.0,0.4524539877300614,3,1,2024,1524.0415628073358,1545.9716109773574,2.069951829978436,4.6521264955109976,4.454728224506955,4.827504673771229,4.476351532817437,4.293733639160799,4.197985353763216,5.461112528459753,4.614639043747706,1,2,-1,32,30,4.923076923076923,5.0,5.9,6.5,16,24,5,6,0.20930842258505,0.2321624961969661,0.0819650181769579,0.0969279492029547,0.0400775134536386,0.0332816496078322,14.5,16.0,4.636717074471745,4.251528758455553,22.0,9.0,1.0257327509384568,0.18136,-0.1848420384487283,-0.3380634862777398,16.1,1.02716,-3.873,1.184,0.0,0,0,4.746761470986213,4.901913295199923,2024-05-03,-0.19076042543981905
744862,7640c5be72314f92cccc19b74c4a1af0,2024-05-04,2024-05-04T20:05:00Z,Washington Nationals,Toronto Blue Jays,1.0,0.4632426988922458,3,1,2024,1461.573805965385,1511.1862768774563,-25.61247091207133,4.288361735655001,4.3960574331966775,4.072357771226959,4.582841943047182,4.12891386378156,3.8679263302131575,3.645754877724309,4.694425728836209,1,1,0,32,33,5.075,4.09009009009009,5.5,4.6,30,101,5,6,0.1971316233712962,0.2851967727054026,0.1020469982408619,0.0646831606644801,0.0337067021180744,0.0248090863620009,15.466666666666669,17.217821782178216,5.048429771771624,4.344944361895291,17.0,6.0,1.0255179386823223,0.01067,-0.231649233590435,0.1078958120335222,12.1,0.98567,-1.686,-1.94,0.0,0,0,4.47875224860093,4.079810871209338,2024-05-04,-0.14729493468270358
745100,8d4ff01dca86219feab3b571bcd4ad10,2024-05-04,2024-05-04T23:15:00Z,Tampa Bay Rays,New York Mets,1.0,0.4745762711864407,3,1,2024,1518.4671703005536,1504.36941914887,38.0977511516835,4.261966196773677,4.840272095939562,4.5576674045591306,4.497938920707297,3.917173864135705,5.126121613603064,5.250301253076717,4.550045341274896,1,1,0,33,32,4.5,4.5,4.4,4.5,22,0,6,5,0.2141957000590184,0.2275681971894491,0.0564997454509614,0.0963641828975863,0.0298380401547942,0.0307801088968895,14.363636363636363,16.0,4.117093123718143,4.331679580039975,13.0,34.0,0.9595333058179808,0.00457,-0.0959681561376477,-0.2271892655367224,28.1,1.05378,0.0,0.0,0.0,0,1,4.087625451695866,4.703920202057709,2024-05-04,-0.10178269430994223
745183,8a17129f6c275f28c0afdbf52b96c41c,2024-05-04,2024-05-04T18:15:00Z,St. Louis Cardinals,Chicago White Sox,1.0,0.4831081081081081,3,1,2024,1472.4982906506316,1397.9331994394574,98.56509121117416,4.110426598227987,4.486525571813958,3.743903222800267,4.944553766910477,3.5096650373028058,4.484361686741469,3.067407978683481,5.705684187608849,1,1,0,32,32,4.371134020618556,5.128571428571429,3.2,4.2,87,60,6,6,0.2461988384906888,0.2038277992055636,0.080657144490002,0.0925498399555118,0.0401202795918587,0.0375878729735606,17.0,14.666666666666666,4.335803532507928,4.862747505843689,6.0,10.0,0.974712195644614,0.14021,-0.3954840209121339,0.4768858933331295,26.2,1.06559,1.431,-1.382,0.0,0,0,4.402282285847416,3.638301183381053,2024-05-04,-0.06759329113252817
745511,5d1efe579119418b94679459cf80c9b5,2024-05-04,2024-05-04T20:05:00Z,Pittsburgh Pirates,Colorado Rockies,0.0,0.4493402093129076,3,1,2024,1455.8461403456329,1409.1019126375495,70.74422770808314,4.134096076971919,4.39625256896237,4.057448576577247,5.042652192885382,2.7802994830807437,4.213757630659646,3.5491190949017617,5.058278589465993,1,1,0,33,32,4.125,5.132530120481928,3.5,6.7,6,73,6,6,0.2636144430038956,0.1859866935018256,0.0761175577938201,0.081635825491989,0.0396258322821646,0.0399976587126821,17.0,15.36986301369863,4.944306079202141,5.510675325836476,11.0,23.0,1.00254114582297,0.23774,-0.3428296918853313,-0.464105483702415,16.5,1.03509,-3.24,2.024,0.0,0,0,4.644396317524396,3.973977020328016,2024-05-04,-0.20333687337691514
745583,bba4f7a962007220876a771dc0321fcc,2024-05-04,2024-05-04T22:05:00Z,Philadelphia Phillies,San Francisco Giants,1.0,0.4745762711864407,3,1,2024,1545.786674513494,1478.5535766101427,91.23309790335134,4.547011431383368,4.1575876609834985,4.2447284930094895,4.5761855851133735,4.739635222864714,3.3208594050443594,3.5418882276449666,4.138353474784286,1,1,0,33,33,3.772151898734177,4.285714285714286,2.4,4.3,69,11,7,6,0.220662590247434,0.2241761792801516,0.086529047072507,0.090279216121719,0.0211278521646753,0.0325446000216176,16.82608695652174,16.181818181818183,4.743354741036502,4.350750512128554,15.0,24.0,1.012246739385498,0.0060999999999999,-0.0271076938987899,-0.1562817131739322,11.0,0.97985,-1.649,-3.885,0.0,0,0,4.680621762429588,3.969768709193579,2024-05-04,-0.10178269430994223
745666,28376623ad95b9cc4b68ba477da7767e,2024-05-04,2024-05-04T20:07:00Z,Oakland Athletics,Miami Marlins,0.0,0.4414569897356707,3,1,2024,1425.935544435271,1451.5664511639227,-1.6309067286517802,3.895566516710632,4.319299687516637,4.126910668482846,4.9813584149153,3.382361359256345,3.366986691886816,3.7551486348978784,4.938560346767753,1,1,0,33,34,4.5,4.470588235294118,4.4,5.1,56,58,6,5,0.2025859407515617,0.245004263124739,0.0835793122858573,0.0976300140838623,0.029989647664721,0.0215308244571759,15.392857142857142,14.96551724137931,4.8749509605833445,4.61849785070463,8.0,24.0,0.950956076227963,0.0030499999999999,0.1696963684238763,-0.5181424298658079,9.6,0.9874,2.973,3.079,0.4,0,0,4.100778946517654,3.7669195932189727,2024-05-04,-0.2352510290589306
745750,1a937dd426a3d036984437ae75cf48dd,2024-05-04,2024-05-04T17:05:00Z,New York Yankees,Detroit Tigers,1.0,0.4809829691924101,3,1,2024,1527.5241213864706,1490.7975381858437,60.72658320062692,4.602178075761686,4.078507023500433,4.342464453952023,4.210741799030225,4.76305517478604,3.4196746474299657,4.1373500365053015,4.2236626183861326,1,1,0,34,32,4.173076923076923,3.978723404255319,3.9,3.6,42,37,5,7,0.222185389189991,0.1912527696414744,0.0896632877684622,0.0827535705095202,0.0320772989132631,0.0331512573288004,14.666666666666666,15.135135135135137,3.797988189123696,4.493128354750124,23.0,9.0,0.9541310948634626,0.01676,-0.2804350055258702,0.4198692021100854,16.8,0.99931,-2.685,0.72,0.0,0,0,4.10882426173585,3.7551995698474863,2024-05-04,-0.07610483489113974
745911,e53128833a693102f95e19735c4b483c,2024-05-04,2024-05-04T18:10:00Z,Minnesota Twins,Boston Red Sox,1.0,0.4414569897356707,3,1,2024,1529.8223246314662,1507.1014158527266,46.72090877873961,4.625411988394684,4.366136593180168,4.490920291960906,3.983612986656316,5.142051688267421,4.29622158228114,4.370862728563947,3.5992977331403795,1,1,0,31,33,4.22,4.529411764705882,4.6,4.571428571428571,90,7,6,15,0.2654613504832426,0.2521202477552309,0.0777159392869907,0.1035658094820734,0.0298801741222806,0.0252322834955829,16.944444444444443,4.714285714285714,4.4225466553156805,4.86178547472606,9.0,20.0,0.9900276102649544,0.25237,0.1269251329661269,-0.3293804387543808,10.4,1.01608,3.475,2.715,0.0,0,0,4.053800332352062,4.313874020185388,2024-05-04,-0.2352510290589306
746155,043d2796bceea093479f39ad300086fa,2024-05-04,2024-05-05T01:10:00Z,Los Angeles Dodgers,Atlanta Braves,0.0,0.4989542374299339,3,1,2024,1582.1435562926129,1585.3092915745408,20.834264718072063,4.8869534883964425,4.209821188336452,4.837053818912512,4.167362287867072,4.957353746335866,3.5640001419094984,4.915749924459627,3.8744566071467217,1,1,0,34,30,3.351851851851852,3.8461538461538463,3.2,3.4,44,42,7,6,0.3228150936516745,0.1878758151978169,0.080617141246403,0.1014830922003056,0.0280188952911949,0.024397517456039,17.568181818181817,17.023809523809526,3.771598909505828,4.097380394182505,15.0,13.0,0.9868382486388384,0.15697,0.2026907027732161,-0.8121851744163209,15.7,1.02877,2.702,2.349,0.0,0,0,4.466146070173171,4.465581595598003,2024-05-04,-0.004183056379833507
746394,9b494f143aabac5f5c1b0e2ea7f71392,2024-05-04,2024-05-04T23:15:00Z,Houston Astros,Seattle Mariners,0.0,0.4516866781017724,3,1,2024,1521.1677752967987,1529.7538216992923,15.413953597506406,4.541182868273261,4.712323842354724,4.115661592358261,4.049737192663855,4.656242056490422,5.435280801779999,3.922202823620795,3.129844921177772,1,1,0,32,32,3.8762886597938144,3.740384615384616,3.3,3.2,87,94,6,6,0.2345513891118405,0.2429948464009231,0.0974841474939497,0.0649950879227817,0.0194566811670596,0.0318774742103275,19.011494252873565,17.095744680851062,4.105009962241192,4.018686199935888,19.0,6.0,0.9886166746971912,0.01372,-0.0241877778146886,0.0276434311612128,26.1,1.05321,2.74,-4.062,0.0,1,0,4.040278002298924,4.260790728551558,2024-05-04,-0.19385812942237146
746644,92145eccc217acd82ba50065282e1c99,2024-05-04,2024-05-04T22:10:00Z,Cleveland Guardians,Los Angeles Angels,0.0,0.4745762711864407,3,1,2024,1508.170074375306,1456.77240226723,75.397672108076,4.736525061991113,4.249259152555949,4.393928729347871,4.800140461057454,4.497946419946583,4.277205240467558,3.9437408215147696,5.034516124543566,1,1,0,32,32,5.166666666666667,4.756756756756757,5.7,3.7,14,64,6,6,0.231710430293172,0.241228524300722,0.0810879650034933,0.1049131416462768,0.0460744665234785,0.0278229566985947,16.266666666666666,15.609375,3.9716622089961593,5.108886192863697,19.0,9.0,0.94775216759889,0.19903,0.3569105185737662,-0.350632937617835,20.2,1.04991,1.61,-2.789,0.0,0,0,4.788462140009125,3.932316806072201,2024-05-04,-0.10178269430994223
744861,9fc1fcf37c60d96835a207c275a0e4eb,2024-05-05,2024-05-05T17:35:00Z,Washington Nationals,Toronto Blue Jays,1.0,0.4873460435296103,3,1,2024,1459.0052392021669,1513.7548436406744,-30.749604438507504,4.26969035668373,4.41598407303651,4.096389451906386,4.5604434177459,4.168111990059288,3.907414624492431,3.545840037510149,4.435753980057664,1,1,0,33,34,4.625,3.7,4.8,4.9,46,70,5,15,0.2506354865662316,0.2319956711789847,0.1053145004572398,0.1125118742194788,0.0343251962913588,0.0264279087921178,15.173913043478262,16.957142857142856,5.047492605575466,4.3507553890997785,21.0,17.0,1.0252801888617649,0.01067,0.4638225859935971,0.1433107056767895,17.1,1.00756,0.561,-0.864,0.7,0,0,4.436428680720125,4.121533076173586,2024-05-05,-0.050626636354089524
745103,63613c374affea65fe34dc36216e50f3,2024-05-05,2024-05-05T17:40:00Z,Tampa Bay Rays,New York Mets,1.0,0.4563894523326572,3,1,2024,1520.4244211483854,1502.4121683010385,42.0122528473471,4.246622328245475,4.788946436650678,4.50950995118931,4.479152359131674,3.770960856237784,4.964353192251512,5.070766040295238,4.343272920616413,1,1,0,34,33,4.153846153846154,4.30188679245283,3.6,4.0,16,43,6,6,0.2457853192182464,0.2302792753728437,0.105973087833217,0.0904351341192005,0.0341927309211045,0.0382969125057298,15.75,15.651162790697674,4.111695027558935,4.338006547022187,22.0,20.0,0.9581245047482154,0.00457,-0.1372534477228981,-0.2683220413726772,29.7,1.05844,0.0,0.0,0.0,0,1,4.049942974333653,4.598103716430195,2024-05-05,-0.17488657830643636
745504,2720785587220424dbd966d95a9dd097,2024-05-05,2024-05-05T17:35:00Z,Pittsburgh Pirates,Colorado Rockies,0.0,0.4403131115459883,3,1,2024,1456.953997314836,1407.9940556683466,72.95994164648937,4.091709174515967,4.336843750462879,4.001867089226875,4.987238673739439,2.6216580526239777,4.054925596846826,3.209434659673425,4.860398096615415,1,1,0,34,33,4.48936170212766,5.51063829787234,6.5,6.1,37,37,6,5,0.1983978164645855,0.2061592432581296,0.0701863662495916,0.1061222990041534,0.0421036147177733,0.0314076226688802,14.08108108108108,14.35135135135135,4.9398153733584,5.507972088745867,17.0,12.0,0.999897300183336,0.23774,-0.5968093243853545,0.5251157798957067,20.4,1.05162,1.616,-2.587,0.0,0,0,4.534274335659199,3.856375527172393,2024-05-05,-0.23989140861543237
745587,3e2f7b0bce0359919643f0197f242fdd,2024-05-05,2024-05-05T23:10:00Z,Philadelphia Phillies,San Francisco Giants,1.0,0.4873460435296103,3,1,2024,1549.4806551663992,1474.8595959572376,98.62105920916156,4.672465601247163,4.141454101862015,4.227417355076844,4.701245509656492,5.214990427212324,3.322603182927273,3.6604363990847166,4.523290438757416,1,1,0,34,34,3.9207920792079207,3.6666666666666665,5.6,3.1,91,98,7,5,0.2051383246828044,0.2262993655621811,0.0934257573087272,0.0638286742309209,0.0308734254025161,0.0181022928605129,16.355555555555554,18.306122448979597,4.735778360220015,4.373095411055581,24.0,34.0,1.0143595883687777,0.0060999999999999,0.4148044908303472,0.0037382427480849,15.2,1.00105,-0.377,-1.16,0.0,0,0,4.951519222812979,3.946457258618921,2024-05-05,-0.050626636354089524
745667,de65caf6f5c392e8a8c83767084a4f2b,2024-05-05,2024-05-05T20:07:00Z,Oakland Athletics,Miami Marlins,1.0,0.4894599266410894,3,1,2024,1431.6285698539714,1445.8734257452222,9.755144108749164,4.12713272047777,4.317772571727167,4.127969101157684,5.195359843989482,4.057071898741125,3.535238416650646,3.513694557455957,5.656907229925183,1,1,0,34,35,4.7368421052631575,4.583333333333333,5.0,5.0,9,2,6,5,0.2317099269145066,0.2220396210402651,0.1185163852984124,0.0916950826896274,0.0239681937199552,0.0308441810388918,14.22222222222222,10.0,4.883635822888179,4.658384420212711,14.0,23.0,0.9552933243425488,0.0030499999999999,0.1180334240186553,-0.015003597092555,15.0,0.99827,2.197,3.137,0.0,0,0,4.551853726070682,3.783732541710684,2024-05-05,-0.04216654006075959
745751,c47d809cc0412811ce9b63e27370e22f,2024-05-05,2024-05-05T17:35:00Z,New York Yankees,Detroit Tigers,1.0,0.3946993445426047,3,1,2024,1529.3411673270366,1488.9804922452777,64.36067508175893,4.610687301899058,4.066049890142276,4.326050174057321,4.224846295427956,4.639637353819492,3.4205562948920925,4.263118917370852,4.26672933549434,1,1,0,35,33,3.619718309859155,4.0875,4.0,1.9,61,70,5,7,0.2503286716964405,0.2681921384446247,0.0705892170142139,0.0723280068926115,0.0330469452236299,0.0318456531213505,16.57377049180328,15.985915492957746,3.790492268113375,4.487562283473885,23.0,17.0,0.9537373613048512,0.01676,-0.1362846460925801,-0.0637410146721109,10.6,0.97932,-2.813,-2.278,0.0,0,0,4.1285054740158,3.728039775282536,2024-05-05,-0.4276009637403908
745913,9fafbbeb522e9253a210758c2081712f,2024-05-05,2024-05-05T18:10:00Z,Minnesota Twins,Boston Red Sox,0.0,0.4745762711864407,3,1,2024,1531.7258487546908,1505.197891729502,50.5279570251887,4.603256523556764,4.319524596608519,4.443881812880645,3.9707292776483167,5.222983433433471,4.215793508972416,4.371911320890214,3.6417978313937738,1,1,0,32,34,3.935064935064935,3.6666666666666665,3.7,2.0,67,5,6,5,0.2708523361441774,0.2200427508627793,0.0742126743791114,0.0846354056733679,0.0385749597682837,0.0260220218276606,16.567164179104477,11.2,4.416182042239046,4.854316961123382,18.0,27.0,0.9883460463784528,0.25237,0.2128797652188989,0.1675220107281099,19.6,1.04483,2.077,-3.324,0.0,0,0,4.014504702153246,4.215945295983111,2024-05-05,-0.10178269430994223
746153,dd59d9d263128650179542769f5bfaf0,2024-05-05,2024-05-05T20:10:00Z,Los Angeles Dodgers,Atlanta Braves,1.0,0.5042704018448135,3,1,2024,1586.4729041374862,1580.9799437296674,29.492960407818828,4.970416911598127,4.180712566985354,4.797471012829296,4.265662963087575,5.130519277574902,3.294449139515827,4.765212687889848,4.127321499579344,1,1,0,35,31,4.857142857142857,3.409090909090909,4.9,3.6,25,78,6,6,0.2239889646174802,0.2345646785150787,0.1058552265002735,0.0663109388947057,0.0358292198244779,0.0206643776822886,14.76,17.692307692307693,3.7679819397941294,4.106161583323044,21.0,27.0,0.9879826273795644,0.15697,-0.474574920941702,-0.4631144985816284,20.3,1.04182,1.335,0.9,0.0,0,0,4.654962114332512,4.403514832188932,2024-05-05,0.017082022738582465
746395,21c3d5af4dcafbcdba154d14fdc87305,2024-05-05,2024-05-05T18:10:00Z,Houston Astros,Seattle Mariners,0.0,0.4821683309557774,3,1,2024,1517.4253780339602,1533.4962189621308,7.929159071829417,4.478974883776368,4.717053268996062,4.128564474479002,3.994261340709556,4.579582582886053,5.254286313245049,3.918239775334128,2.8823258078494987,1,1,0,33,33,4.914893617021277,4.439024390243903,7.7,4.5,37,31,5,6,0.2542076768522495,0.2336537045365427,0.0970121045038991,0.0737924935274969,0.0366789250159862,0.0334738817924157,15.216216216216216,16.129032258064516,4.096825473628288,4.016625610503999,20.0,9.0,0.987387969494729,0.01372,-0.1669602881999274,-0.2215062696833314,25.8,1.05128,4.49,0.0,0.0,1,0,3.925458783055812,4.273120791751611,2024-05-05,-0.07135693878183227
746883,150ec4f66206c59363134009651dc21f,2024-05-05,2024-05-05T18:20:00Z,Chicago Cubs,Milwaukee Brewers,0.0,0.4132875857766687,3,1,2024,1523.2269213624045,1546.786252422289,0.4406689401153016,4.618705825243791,4.439801974080908,4.801808903909341,4.446885148450962,4.216710152793096,4.3157575187813375,5.402119924759087,4.475501306504336,1,1,0,34,32,3.852941176470588,3.9,3.6,2.8,24,80,5,5,0.201290004639671,0.3030774607119572,0.0964292007431642,0.0980793404585284,0.0298817298108516,0.0291986578645224,15.291666666666666,15.675,4.658468796507787,4.243473139721663,17.0,24.0,1.0248631167980915,0.18136,0.1209275944601415,0.470139936397338,12.6,1.01229,-1.757,1.82,0.0,0,0,4.6776698385952376,4.855364320662923,2024-05-05,-0.3503910908807081
745182,884e3a2231adbc89c2df456c9f375bd0,2024-05-06,2024-05-06T23:45:00Z,St. Louis Cardinals,New York Mets,1.0,0.4861937128292268,3,1,2024,1466.6509873608854,1501.1926937362753,-10.541706375389822,4.082512687156385,4.517743602270617,4.533195413425863,4.51735219008228,3.305380711600028,4.6899296501085335,5.210807329789689,4.59869448900437,1,1,0,34,34,4.63063063063063,5.011627906976744,2.9,4.4,101,76,6,6,0.202268861989937,0.2407209453404312,0.0844607775415811,0.0832165675069368,0.028817373805932,0.0351680654725855,17.26,16.11842105263158,4.336028932376194,4.342954178324186,31.0,16.0,0.974454657876937,0.14021,0.2972448237306846,0.1182930772028605,23.8,1.06192,0.831,-2.166,0.0,0,0,3.993563701714218,4.434811268192163,2024-05-06,-0.05523919065746069
745509,86cec4725c727767a79f7920c694955f,2024-05-06,2024-05-06T22:40:00Z,Pittsburgh Pirates,Los Angeles Angels,0.0,0.4745762711864407,3,1,2024,1458.6964792816752,1451.578399125853,31.118080155822327,4.103826566213421,4.319023275537973,4.303694967174356,4.827266674395051,2.7025519539890235,4.095520161618657,3.870615435918221,4.986431999463319,1,1,0,35,34,4.811881188118812,4.313131313131313,4.2,5.6,91,89,6,6,0.2221577712756513,0.1923645242475692,0.0978029936383355,0.0782695108600497,0.0257740507402258,0.0302921564886386,16.087912087912088,16.866666666666667,4.931317763199149,5.10688731671594,17.0,13.0,0.9996887643946468,0.23774,0.2559364316732875,-0.3273251733232207,22.4,1.06207,0.317,-0.045,0.0,0,0,4.400911013486885,4.12932745815554,2024-05-06,-0.10178269430994223
745585,22eeba6734aae9cecf66041583b71b74,2024-05-06,2024-05-06T20:05:00Z,Philadelphia Phillies,San Francisco Giants,0.0,0.4894599266410894,3,1,2024,1550.4836828203515,1473.8565683032853,100.62711451706627,4.675888972591185,4.138813043992376,4.223630120497673,4.704285148888389,5.20757672290891,3.357588707961616,3.6917947731418734,4.636208099233765,1,1,0,35,35,3.7289719626168223,4.5,4.0,4.5,97,0,5,5,0.2753592233261913,0.227568252756689,0.0674601266318759,0.0963665544454591,0.0222566854040722,0.0307835948042035,18.577319587628867,16.0,4.733804056457818,4.36516122427128,17.0,34.0,1.014340301977412,0.0060999999999999,-0.2397373985051718,0.0245301003594846,22.3,1.03482,0.456,0.935,0.0,0,0,4.958256575102866,3.940332357305426,2024-05-06,-0.04216654006075959
745669,235af9442bec3867c0214d83ffebdba5,2024-05-06,2024-05-07T01:40:00Z,Oakland Athletics,Texas Rangers,0.0,0.4478339079598261,3,1,2024,1426.8941316853527,1525.812436211293,-74.91830452594036,4.113976240158712,4.427690094586714,4.54975301094074,4.237287159590683,3.890857285579465,3.996011819380721,4.170713703954413,3.945381920307245,1,1,0,35,35,4.3580246913580245,4.851851851851852,4.8,5.9,71,71,6,5,0.2316089953996824,0.2619133451641719,0.0988740270050419,0.0983376450515178,0.0287122000163373,0.0418314441081537,14.704225352112676,14.845070422535212,4.899859039898474,4.6408073566980015,30.0,22.0,0.9572769675564564,0.0030499999999999,0.4539594920866197,0.5598105832410987,16.2,1.00224,2.582,4.856,0.0,0,0,3.708299239796105,4.285387839884479,2024-05-06,-0.2094264698831022
